,Rodada,Time,Pontos,Vitorias,Empates,Derrotas,Em Casa?,Total de Gols,Total de Gols Tomados,Saldo de Gols,Pontos Acumulados,Aproveitamento %
39,2,Athletico Paranaense - PR,0,0,0,2,Casa,0,5,-5,0,0.0
40,3,Athletico Paranaense - PR,3,1,0,2,Casa,1,5,-4,3,33.33
41,4,Athletico Paranaense - PR,0,1,0,3,Fora,1,6,-5,3,25.0
42,5,Athletico Paranaense - PR,3,2,0,3,Casa,2,6,-4,6,40.0
43,6,Athletico Paranaense - PR,0,2,0,4,Fora,3,8,-5,6,33.33
44,7,Athletico Paranaense - PR,3,3,0,4,Casa,5,9,-4,9,42.86
45,8,Athletico Paranaense - PR,3,4,0,4,Fora,6,9,-3,12,50.0
46,9,Athletico Paranaense - PR,1,4,1,4,Casa,8,11,-3,13,48.15
47,10,Athletico Paranaense - PR,3,5,1,4,Fora,11,12,-1,16,53.33
48,11,Athletico Paranaense - PR,1,5,2,4,Fora,11,12,-1,17,51.52
49,12,Athletico Paranaense - PR,1,5,3,4,Casa,12,13,-1,18,50.0
50,13,Athletico Paranaense - PR,3,6,3,4,Fora,13,13,0,21,53.85
51,14,Athletico Paranaense - PR,3,7,3,4,Casa,17,15,2,24,57.14
52,15,Athletico Paranaense - PR,3,8,3,4,Fora,19,15,4,27,60.0
53,16,Athletico Paranaense - PR,0,8,3,5,Fora,20,17,3,27,56.25
54,17,Athletico Paranaense - PR,1,8,4,5,Casa,20,17,3,28,54.9
55,18,Athletico Paranaense - PR,3,9,4,5,Casa,24,18,6,31,57.41
56,19,Athletico Paranaense - PR,0,9,4,6,Fora,24,20,4,31,54.39
57,20,Athletico Paranaense - PR,3,10,4,6,Casa,25,20,5,34,56.67
58,21,Athletico Paranaense - PR,3,11,4,6,Fora,28,22,6,37,58.73
59,22,Athletico Paranaense - PR,0,11,4,7,Fora,28,27,1,37,56.06
60,23,Athletico Paranaense - PR,1,11,5,7,Casa,29,28,1,38,55.07
61,24,Athletico Paranaense - PR,1,11,6,7,Fora,29,28,1,39,54.17
62,25,Athletico Paranaense - PR,3,12,6,7,Casa,30,28,2,42,56.0
63,26,Athletico Paranaense - PR,1,12,7,7,Fora,31,29,2,43,55.13
64,27,Athletico Paranaense - PR,1,12,8,7,Casa,33,31,2,44,54.32
65,28,Athletico Paranaense - PR,0,12,8,8,Fora,33,33,0,44,52.38
66,29,Athletico Paranaense - PR,3,13,8,8,Casa,35,33,2,47,54.02
67,30,Athletico Paranaense - PR,1,13,9,8,Casa,36,34,2,48,53.33
68,31,Athletico Paranaense - PR,0,13,9,9,Fora,37,36,1,48,51.61
69,32,Athletico Paranaense - PR,3,14,9,9,Casa,38,36,2,51,53.12
70,33,Athletico Paranaense - PR,0,14,9,10,Fora,40,40,0,51,51.52
71,34,Athletico Paranaense - PR,0,14,9,11,Casa,41,43,-2,51,50.0
72,35,Athletico Paranaense - PR,3,15,9,11,Casa,44,45,-1,54,51.43
73,36,Athletico Paranaense - PR,0,15,9,12,Fora,44,47,-3,54,50.0
74,37,Athletico Paranaense - PR,1,15,10,12,Fora,45,48,-3,55,49.55
75,38,Athletico Paranaense - PR,3,16,10,12,Casa,48,48,0,58,50.88
76,1,Atlético - GO,1,0,1,0,Casa,1,1,0,1,33.33
77,2,Atlético - GO,0,0,1,1,Fora,1,5,-4,1,16.67
78,3,Atlético - GO,1,0,2,1,Casa,2,6,-4,2,22.22
79,4,Atlético - GO,1,0,3,1,Fora,3,7,-4,3,25.0
80,5,Atlético - GO,0,0,3,2,Casa,3,8,-5,3,20.0
81,6,Atlético - GO,0,0,3,3,Fora,3,10,-7,3,16.67
82,7,Atlético - GO,3,1,3,3,Casa,5,10,-5,6,28.57
83,8,Atlético - GO,1,1,4,3,Fora,6,11,-5,7,29.17
84,9,Atlético - GO,0,1,4,4,Casa,6,12,-6,7,25.93
85,10,Atlético - GO,3,2,4,4,Casa,8,13,-5,10,33.33
86,11,Atlético - GO,3,3,4,4,Fora,10,13,-3,13,39.39
87,12,Atlético - GO,0,3,4,5,Fora,12,17,-5,13,36.11
88,13,Atlético - GO,3,4,4,5,Casa,15,18,-3,16,41.03
89,14,Atlético - GO,1,4,5,5,Fora,16,19,-3,17,40.48
90,15,Atlético - GO,0,4,5,6,Casa,17,21,-4,17,37.78
91,16,Atlético - GO,0,4,5,7,Fora,17,22,-5,17,35.42
92,17,Atlético - GO,0,4,5,8,Casa,17,23,-6,17,33.33
93,18,Atlético - GO,0,4,5,9,Fora,18,27,-9,17,31.48
94,19,Atlético - GO,0,4,5,10,Casa,18,28,-10,17,29.82
95,20,Atlético - GO,0,4,5,11,Fora,19,32,-13,17,28.33
96,21,Atlético - GO,3,5,5,11,Casa,21,33,-12,20,31.75
97,22,Atlético - GO,1,5,6,11,Fora,21,33,-12,21,31.82
98,23,Atlético - GO,1,5,7,11,Casa,22,34,-12,22,31.88
99,24,Atlético - GO,0,5,7,12,Fora,23,36,-13,22,30.56
100,25,Atlético - GO,0,5,7,13,Casa,23,38,-15,22,29.33
101,26,Atlético - GO,0,5,7,14,Fora,23,40,-17,22,28.21
102,27,Atlético - GO,0,5,7,15,Casa,24,42,-18,22,27.16
103,28,Atlético - GO,0,5,7,16,Fora,25,44,-19,22,26.19
104,29,Atlético - GO,3,6,7,16,Fora,27,45,-18,25,28.74
105,30,Atlético - GO,3,7,7,16,Casa,30,47,-17,28,31.11
106,31,Atlético - GO,1,7,8,16,Casa,31,48,-17,29,31.18
107,32,Atlético - GO,1,7,9,16,Fora,32,49,-17,30,31.25
108,33,Atlético - GO,3,8,9,16,Casa,33,49,-16,33,33.33
109,34,Atlético - GO,0,8,9,17,Fora,34,51,-17,33,32.35
110,35,Atlético - GO,0,8,9,18,Casa,36,54,-18,33,31.43
111,36,Atlético - GO,1,8,10,18,Fora,37,55,-18,34,31.48
112,37,Atlético - GO,1,8,11,18,Casa,38,56,-18,35,31.53
113,38,Atlético - GO,1,8,12,18,Fora,39,57,-18,36,31.58
114,1,Atlético Mineiro - MG,3,1,0,0,Casa,2,0,2,3,100.0
115,2,Atlético Mineiro - MG,3,2,0,0,Fora,3,0,3,6,100.0
116,3,Atlético Mineiro - MG,1,2,1,0,Casa,5,2,3,7,77.78
117,4,Atlético Mineiro - MG,1,2,2,0,Fora,7,4,3,8,66.67
118,5,Atlético Mineiro - MG,0,2,2,1,Casa,8,6,2,8,53.33
119,6,Atlético Mineiro - MG,3,3,2,1,Casa,10,6,4,11,61.11
120,7,Atlético Mineiro - MG,1,3,3,1,Fora,11,7,4,12,57.14
121,8,Atlético Mineiro - MG,3,4,3,1,Casa,13,8,5,15,62.5
122,9,Atlético Mineiro - MG,1,4,4,1,Fora,13,8,5,16,59.26
123,10,Atlético Mineiro - MG,0,4,4,2,Fora,16,13,3,16,53.33
124,11,Atlético Mineiro - MG,1,4,5,2,Casa,17,14,3,17,51.52
125,12,Atlético Mineiro - MG,1,4,6,2,Fora,17,14,3,18,50.0
126,13,Atlético Mineiro - MG,3,5,6,2,Casa,19,14,5,21,53.85
127,14,Atlético Mineiro - MG,3,6,6,2,Casa,22,16,6,24,57.14
128,15,Atlético Mineiro - MG,3,7,6,2,Fora,24,17,7,27,60.0
129,16,Atlético Mineiro - MG,1,7,7,2,Casa,24,17,7,28,58.33
130,17,Atlético Mineiro - MG,3,8,7,2,Fora,25,17,8,31,60.78
131,18,Atlético Mineiro - MG,1,8,8,2,Fora,26,18,8,32,59.26
132,19,Atlético Mineiro - MG,0,8,8,3,Casa,27,20,7,32,56.14
133,20,Atlético Mineiro - MG,0,8,8,4,Fora,27,23,4,32,53.33
134,21,Atlético Mineiro - MG,0,8,8,5,Casa,29,26,3,32,50.79
135,22,Atlético Mineiro - MG,3,9,8,5,Fora,30,26,4,35,53.03
136,23,Atlético Mineiro - MG,0,9,8,6,Casa,30,27,3,35,50.72
137,24,Atlético Mineiro - MG,1,9,9,6,Fora,31,28,3,36,50.0
138,25,Atlético Mineiro - MG,3,10,9,6,Fora,33,28,5,39,52.0
139,26,Atlético Mineiro - MG,1,10,10,6,Casa,34,29,5,40,51.28
140,27,Atlético Mineiro - MG,0,10,10,7,Fora,34,30,4,40,49.38
141,28,Atlético Mineiro - MG,0,10,10,8,Casa,34,31,3,40,47.62
142,29,Atlético Mineiro - MG,3,11,10,8,Casa,36,31,5,43,49.43
143,30,Atlético Mineiro - MG,3,12,10,8,Fora,38,32,6,46,51.11
144,31,Atlético Mineiro - MG,1,12,11,8,Casa,38,32,6,47,50.54
145,32,Atlético Mineiro - MG,0,12,11,9,Fora,38,33,5,47,48.96
146,33,Atlético Mineiro - MG,1,12,12,9,Fora,38,33,5,48,48.48
147,34,Atlético Mineiro - MG,3,13,12,9,Casa,39,33,6,51,50.0
148,35,Atlético Mineiro - MG,1,13,13,9,Fora,41,35,6,52,49.52
149,36,Atlético Mineiro - MG,0,13,13,10,Casa,41,37,4,52,48.15
150,37,Atlético Mineiro - MG,3,14,13,10,Casa,44,37,7,55,49.55
151,38,Atlético Mineiro - MG,3,15,13,10,Fora,45,37,8,58,50.88
152,1,Avaí - SC,3,1,0,0,Casa,1,0,1,3,100.0
153,2,Avaí - SC,0,1,0,1,Fora,1,3,-2,3,50.0
154,3,Avaí - SC,3,2,0,1,Casa,4,5,-1,6,66.67
155,4,Avaí - SC,1,2,1,1,Fora,4,5,-1,7,58.33
156,5,Avaí - SC,3,3,1,1,Casa,6,6,0,10,66.67
157,6,Avaí - SC,0,3,1,2,Casa,7,8,-1,10,55.56
158,7,Avaí - SC,0,3,1,3,Fora,8,10,-2,10,47.62
159,8,Avaí - SC,0,3,1,4,Fora,9,12,-3,10,41.67
160,9,Avaí - SC,1,3,2,4,Casa,10,13,-3,11,40.74
161,10,Avaí - SC,0,3,2,5,Fora,11,15,-4,11,36.67
162,11,Avaí - SC,3,4,2,5,Fora,12,15,-3,14,42.42
163,12,Avaí - SC,3,5,2,5,Casa,15,17,-2,17,47.22
164,13,Avaí - SC,0,5,2,6,Fora,15,19,-4,17,43.59
165,14,Avaí - SC,1,5,3,6,Casa,17,21,-4,18,42.86
166,15,Avaí - SC,0,5,3,7,Casa,18,23,-5,18,40.0
167,16,Avaí - SC,0,5,3,8,Fora,18,27,-9,18,37.5
168,17,Avaí - SC,3,6,3,8,Casa,19,27,-8,21,41.18
169,18,Avaí - SC,0,6,3,9,Fora,19,28,-9,21,38.89
170,19,Avaí - SC,0,6,3,10,Casa,20,30,-10,21,36.84
171,20,Avaí - SC,0,6,3,11,Fora,21,33,-12,21,35.0
172,21,Avaí - SC,1,6,4,11,Casa,22,34,-12,22,34.92
173,22,Avaí - SC,1,6,5,11,Fora,23,35,-12,23,34.85
174,23,Avaí - SC,0,6,5,12,Casa,23,36,-13,23,33.33
175,24,Avaí - SC,0,6,5,13,Fora,23,37,-14,23,31.94
176,25,Avaí - SC,1,6,6,13,Fora,24,38,-14,24,32.0
177,26,Avaí - SC,1,6,7,13,Casa,25,39,-14,25,32.05
178,27,Avaí - SC,3,7,7,13,Casa,26,39,-13,28,34.57
179,28,Avaí - SC,0,7,7,14,Fora,26,43,-17,28,33.33
180,29,Avaí - SC,0,7,7,15,Casa,27,45,-18,28,32.18
181,30,Avaí - SC,0,7,7,16,Casa,28,47,-19,28,31.11
182,31,Avaí - SC,0,7,7,17,Fora,28,49,-21,28,30.11
183,32,Avaí - SC,0,7,7,18,Casa,28,52,-24,28,29.17
184,33,Avaí - SC,0,7,7,19,Fora,28,55,-27,28,28.28
185,34,Avaí - SC,0,7,7,20,Fora,28,56,-28,28,27.45
186,35,Avaí - SC,0,7,7,21,Casa,29,58,-29,28,26.67
187,36,Avaí - SC,1,7,8,21,Fora,30,59,-29,29,26.85
188,37,Avaí - SC,3,8,8,21,Casa,32,59,-27,32,28.83
189,38,Avaí - SC,3,9,8,21,Fora,34,60,-26,35,30.7
190,1,Botafogo - RJ,0,0,0,1,Casa,1,3,-2,0,0.0
191,2,Botafogo - RJ,3,1,0,1,Fora,4,4,0,3,50.0
192,3,Botafogo - RJ,1,1,1,1,Fora,5,5,0,4,44.44
193,4,Botafogo - RJ,1,1,2,1,Casa,6,6,0,5,41.67
194,5,Botafogo - RJ,3,2,2,1,Fora,7,6,1,8,53.33
195,6,Botafogo - RJ,3,3,2,1,Casa,10,7,3,11,61.11
196,7,Botafogo - RJ,1,3,3,1,Fora,11,8,3,12,57.14
197,8,Botafogo - RJ,0,3,3,2,Fora,11,9,2,12,50.0
198,9,Botafogo - RJ,0,3,3,3,Casa,12,11,1,12,44.44
199,10,Botafogo - RJ,0,3,3,4,Fora,12,15,-3,12,40.0
200,11,Botafogo - RJ,0,3,3,5,Casa,12,16,-4,12,36.36
201,12,Botafogo - RJ,3,4,3,5,Casa,13,16,-3,15,41.67
202,13,Botafogo - RJ,3,5,3,5,Fora,16,18,-2,18,46.15
203,14,Botafogo - RJ,0,5,3,6,Casa,16,19,-3,18,42.86
204,15,Botafogo - RJ,3,6,3,6,Fora,17,19,-2,21,46.67
205,16,Botafogo - RJ,0,6,3,7,Fora,17,21,-4,21,43.75
206,17,Botafogo - RJ,0,6,3,8,Casa,17,22,-5,21,41.18
207,18,Botafogo - RJ,0,6,3,9,Fora,17,24,-7,21,38.89
208,19,Botafogo - RJ,3,7,3,9,Casa,19,24,-5,24,42.11
209,20,Botafogo - RJ,0,7,3,10,Fora,19,25,-6,24,40.0
210,21,Botafogo - RJ,1,7,4,10,Casa,20,26,-6,25,39.68
211,22,Botafogo - RJ,1,7,5,10,Casa,20,26,-6,26,39.39
212,23,Botafogo - RJ,1,7,6,10,Fora,22,28,-6,27,39.13
213,24,Botafogo - RJ,0,7,6,11,Casa,22,29,-7,27,37.5
214,25,Botafogo - RJ,3,8,6,11,Fora,25,30,-5,30,40.0
215,26,Botafogo - RJ,1,8,7,11,Casa,25,30,-5,31,39.74
216,27,Botafogo - RJ,3,9,7,11,Casa,27,30,-3,34,41.98
217,28,Botafogo - RJ,3,10,7,11,Fora,28,30,-2,37,44.05
218,29,Botafogo - RJ,0,10,7,12,Casa,29,33,-4,37,42.53
219,30,Botafogo - RJ,3,11,7,12,Fora,31,34,-3,40,44.44
220,31,Botafogo - RJ,3,12,7,12,Fora,32,34,-2,43,46.24
221,32,Botafogo - RJ,0,12,7,13,Casa,32,35,-3,43,44.79
222,33,Botafogo - RJ,1,12,8,13,Fora,34,37,-3,44,44.44
223,34,Botafogo - RJ,3,13,8,13,Casa,36,38,-2,47,46.08
224,35,Botafogo - RJ,0,13,8,14,Casa,36,40,-4,47,44.76
225,36,Botafogo - RJ,3,14,8,14,Fora,38,40,-2,50,46.3
226,37,Botafogo - RJ,3,15,8,14,Casa,41,40,1,53,47.75
227,38,Botafogo - RJ,0,15,8,15,Fora,41,43,-2,53,46.49
228,1,Ceará - CE,3,1,0,0,Fora,3,2,1,3,100.0
229,2,Ceará - CE,0,1,0,1,Casa,4,5,-1,3,50.0
230,3,Ceará - CE,3,2,0,1,Fora,5,5,0,6,66.67
231,4,Ceará - CE,0,2,0,2,Casa,5,6,-1,6,50.0
232,5,Ceará - CE,0,2,0,3,Fora,5,7,-2,6,40.0
233,6,Ceará - CE,1,2,1,3,Casa,7,9,-2,7,38.89
234,7,Ceará - CE,1,2,2,3,Fora,7,9,-2,8,38.1
235,8,Ceará - CE,1,2,3,3,Fora,9,11,-2,9,37.5
236,9,Ceará - CE,1,2,4,3,Casa,10,12,-2,10,37.04
237,10,Ceará - CE,3,3,4,3,Fora,12,12,0,13,43.33
238,11,Ceará - CE,1,3,5,3,Fora,13,13,0,14,42.42
239,12,Ceará - CE,1,3,6,3,Casa,13,13,0,15,41.67
240,13,Ceará - CE,1,3,7,3,Fora,13,13,0,16,41.03
241,14,Ceará - CE,1,3,8,3,Casa,14,14,0,17,40.48
242,15,Ceará - CE,1,3,9,3,Casa,15,15,0,18,40.0
243,16,Ceará - CE,0,3,9,4,Fora,16,17,-1,18,37.5
244,17,Ceará - CE,3,4,9,4,Casa,19,18,1,21,41.18
245,18,Ceará - CE,3,5,9,4,Casa,20,18,2,24,44.44
246,19,Ceará - CE,0,5,9,5,Fora,20,19,1,24,42.11
247,20,Ceará - CE,0,5,9,6,Casa,21,21,0,24,40.0
248,21,Ceará - CE,1,5,10,6,Fora,22,22,0,25,39.68
249,22,Ceará - CE,0,5,10,7,Casa,22,23,-1,25,37.88
250,23,Ceará - CE,1,5,11,7,Fora,23,24,-1,26,37.68
251,24,Ceará - CE,1,5,12,7,Casa,23,24,-1,27,37.5
252,25,Ceará - CE,1,5,13,7,Fora,24,25,-1,28,37.33
253,26,Ceará - CE,3,6,13,7,Casa,26,26,0,31,39.74
254,27,Ceará - CE,0,6,13,8,Casa,26,28,-2,31,38.27
255,28,Ceará - CE,0,6,13,9,Fora,26,29,-3,31,36.9
256,29,Ceará - CE,0,6,13,10,Casa,27,31,-4,31,35.63
257,30,Ceará - CE,1,6,14,10,Casa,28,32,-4,32,35.56
258,31,Ceará - CE,1,6,15,10,Fora,28,32,-4,33,35.48
259,32,Ceará - CE,1,6,16,10,Casa,29,33,-4,34,35.42
260,33,Ceará - CE,0,6,16,11,Fora,29,34,-5,34,34.34
261,34,Ceará - CE,0,6,16,12,Fora,30,36,-6,34,33.33
262,35,Ceará - CE,0,6,16,13,Casa,30,37,-7,34,32.38
263,36,Ceará - CE,0,6,16,14,Fora,30,38,-8,34,31.48
264,37,Ceará - CE,0,6,16,15,Fora,30,40,-10,34,30.63
265,38,Ceará - CE,3,7,16,15,Casa,34,41,-7,37,32.46
266,1,Corinthians - SP,3,1,0,0,Fora,3,1,2,3,100.0
267,2,Corinthians - SP,3,2,0,0,Casa,6,1,5,6,100.0
268,3,Corinthians - SP,0,2,0,1,Fora,6,4,2,6,66.67
269,4,Corinthians - SP,3,3,0,1,Casa,7,4,3,9,75.0
270,5,Corinthians - SP,3,4,0,1,Fora,8,4,4,12,80.0
271,6,Corinthians - SP,1,4,1,1,Fora,10,6,4,13,72.22
272,7,Corinthians - SP,1,4,2,1,Casa,11,7,4,14,66.67
273,8,Corinthians - SP,1,4,3,1,Casa,12,8,4,15,62.5
274,9,Corinthians - SP,3,5,3,1,Fora,13,8,5,18,66.67
275,10,Corinthians - SP,0,5,3,2,Fora,13,9,4,18,60.0
276,11,Corinthians - SP,3,6,3,2,Casa,15,9,6,21,63.64
277,12,Corinthians - SP,1,6,4,2,Fora,16,10,6,22,61.11
278,13,Corinthians - SP,3,7,4,2,Casa,17,10,7,25,64.1
279,14,Corinthians - SP,1,7,5,2,Casa,17,10,7,26,61.9
280,15,Corinthians - SP,0,7,5,3,Fora,17,14,3,26,57.78
281,16,Corinthians - SP,3,8,5,3,Casa,18,14,4,29,60.42
282,17,Corinthians - SP,0,8,5,4,Fora,19,17,2,29,56.86
283,18,Corinthians - SP,3,9,5,4,Casa,22,18,4,32,59.26
284,19,Corinthians - SP,3,10,5,4,Fora,24,19,5,35,61.4
285,20,Corinthians - SP,3,11,5,4,Casa,25,19,6,38,63.33
286,21,Corinthians - SP,1,11,6,4,Fora,26,20,6,39,61.9
287,22,Corinthians - SP,0,11,6,5,Casa,26,21,5,39,59.09
288,23,Corinthians - SP,0,11,6,6,Fora,26,22,4,39,56.52
289,24,Corinthians - SP,3,12,6,6,Casa,27,22,5,42,58.33
290,25,Corinthians - SP,1,12,7,6,Casa,29,24,5,43,57.33
291,26,Corinthians - SP,1,12,8,6,Fora,30,25,5,44,56.41
292,27,Corinthians - SP,0,12,8,7,Fora,30,26,4,44,54.32
293,28,Corinthians - SP,3,13,8,7,Casa,32,27,5,47,55.95
294,29,Corinthians - SP,3,14,8,7,Casa,34,27,7,50,57.47
295,30,Corinthians - SP,1,14,9,7,Fora,36,29,7,51,56.67
296,31,Corinthians - SP,3,15,9,7,Casa,38,30,8,54,58.06
297,32,Corinthians - SP,1,15,10,7,Fora,38,30,8,55,57.29
298,33,Corinthians - SP,3,16,10,7,Fora,39,30,9,58,58.59
299,34,Corinthians - SP,0,16,10,8,Casa,39,32,7,58,56.86
300,35,Corinthians - SP,3,17,10,8,Fora,41,33,8,61,58.1
301,36,Corinthians - SP,3,18,10,8,Casa,42,33,9,64,59.26
302,37,Corinthians - SP,1,18,11,8,Fora,44,35,9,65,58.56
303,38,Corinthians - SP,0,18,11,9,Casa,44,36,8,65,57.02
304,1,Coritiba - PR,3,1,0,0,Casa,3,0,3,3,100.0
305,2,Coritiba - PR,0,1,0,1,Fora,4,2,2,3,50.0
306,3,Coritiba - PR,1,1,1,1,Fora,6,4,2,4,44.44
307,4,Coritiba - PR,3,2,1,1,Casa,9,6,3,7,58.33
308,5,Coritiba - PR,0,2,1,2,Fora,10,8,2,7,46.67
309,6,Coritiba - PR,3,3,1,2,Casa,11,8,3,10,55.56
310,7,Coritiba - PR,0,3,1,3,Fora,11,10,1,10,47.62
311,8,Coritiba - PR,3,4,1,3,Casa,12,10,2,13,54.17
312,9,Coritiba - PR,1,4,2,3,Fora,13,11,2,14,51.85
313,10,Coritiba - PR,1,4,3,3,Casa,14,12,2,15,50.0
314,11,Coritiba - PR,0,4,3,4,Casa,14,14,0,15,45.45
315,12,Coritiba - PR,0,4,3,5,Fora,16,18,-2,15,41.67
316,13,Coritiba - PR,0,4,3,6,Casa,16,19,-3,15,38.46
317,14,Coritiba - PR,0,4,3,7,Fora,16,22,-6,15,35.71
318,15,Coritiba - PR,3,5,3,7,Casa,18,23,-5,18,40.0
319,16,Coritiba - PR,1,5,4,7,Casa,20,25,-5,19,39.58
320,17,Coritiba - PR,0,5,4,8,Fora,20,27,-7,19,37.25
321,18,Coritiba - PR,0,5,4,9,Fora,21,30,-9,19,35.19
322,19,Coritiba - PR,3,6,4,9,Casa,22,30,-8,22,38.6
323,20,Coritiba - PR,0,6,4,10,Fora,22,31,-9,22,36.67
324,21,Coritiba - PR,0,6,4,11,Casa,23,33,-10,22,34.92
325,22,Coritiba - PR,0,6,4,12,Casa,23,34,-11,22,33.33
326,23,Coritiba - PR,0,6,4,13,Fora,25,39,-14,22,31.88
327,24,Coritiba - PR,3,7,4,13,Casa,26,39,-13,25,34.72
328,25,Coritiba - PR,0,7,4,14,Fora,26,41,-15,25,33.33
329,26,Coritiba - PR,3,8,4,14,Casa,28,41,-13,28,35.9
330,27,Coritiba - PR,0,8,4,15,Fora,28,43,-15,28,34.57
331,28,Coritiba - PR,3,9,4,15,Casa,29,43,-14,31,36.9
332,29,Coritiba - PR,0,9,4,16,Fora,30,46,-16,31,35.63
333,30,Coritiba - PR,0,9,4,17,Fora,30,50,-20,31,34.44
334,31,Coritiba - PR,3,10,4,17,Casa,32,51,-19,34,36.56
335,32,Coritiba - PR,0,10,4,18,Fora,32,52,-20,34,35.42
336,33,Coritiba - PR,1,10,5,18,Casa,33,53,-20,35,35.35
337,34,Coritiba - PR,0,10,5,19,Fora,34,56,-22,35,34.31
338,35,Coritiba - PR,3,11,5,19,Fora,35,56,-21,38,36.19
339,36,Coritiba - PR,3,12,5,19,Casa,36,56,-20,41,37.96
340,37,Coritiba - PR,1,12,6,19,Casa,38,58,-20,42,37.84
341,38,Coritiba - PR,0,12,6,20,Fora,39,60,-21,42,36.84
342,1,Cuiabá Saf - MT,3,1,0,0,Fora,1,0,1,3,100.0
343,2,Cuiabá Saf - MT,0,1,0,1,Casa,1,1,0,3,50.0
344,3,Cuiabá Saf - MT,3,2,0,1,Fora,2,1,1,6,66.67
345,4,Cuiabá Saf - MT,1,2,1,1,Casa,3,2,1,7,58.33
346,5,Cuiabá Saf - MT,0,2,1,2,Fora,4,6,-2,7,46.67
347,6,Cuiabá Saf - MT,0,2,1,3,Fora,5,8,-3,7,38.89
348,7,Cuiabá Saf - MT,1,2,2,3,Casa,6,9,-3,8,38.1
349,8,Cuiabá Saf - MT,0,2,2,4,Casa,6,10,-4,8,33.33
350,9,Cuiabá Saf - MT,0,2,2,5,Fora,7,12,-5,8,29.63
351,10,Cuiabá Saf - MT,3,3,2,5,Casa,8,12,-4,11,36.67
352,11,Cuiabá Saf - MT,1,3,3,5,Casa,9,13,-4,12,36.36
353,12,Cuiabá Saf - MT,0,3,3,6,Fora,9,15,-6,12,33.33
354,13,Cuiabá Saf - MT,1,3,4,6,Casa,9,15,-6,13,33.33
355,14,Cuiabá Saf - MT,0,3,4,7,Fora,9,16,-7,13,30.95
356,15,Cuiabá Saf - MT,3,4,4,7,Fora,11,17,-6,16,35.56
357,16,Cuiabá Saf - MT,3,5,4,7,Casa,13,17,-4,19,39.58
