,Rodada,Casa,Gols Casa,Fora,Gols Fora,Pontos Casa,Pontos Fora
41,5,Cruzeiro - MG,3,Coritiba - PR,2,3,0
42,5,Atletico - PR,1,Chapecoense - SC,1,1,1
43,5,Grêmio - RS,1,Fluminense - RJ,0,3,0
44,5,Flamengo - RJ,0,São Paulo - SP,2,0,3
45,5,Corinthians - SP,0,Figueirense - SC,1,0,3
46,5,Santos - SP,1,Atlético - MG,2,0,3
47,5,Vitória - BA,0,Palmeiras - SP,1,0,3
48,5,Criciuma - SC,0,Internacional - RS,0,1,1
49,5,Sport - PE,1,Bahia - BA,0,3,0
50,6,Coritiba - PR,1,Internacional - RS,1,1,1
51,6,Flamengo - RJ,1,Bahia - BA,1,1,1
52,6,Criciuma - SC,1,Chapecoense - SC,0,3,0
53,6,Cruzeiro - MG,2,Sport - PE,0,3,0
54,6,Corinthians - SP,1,Atletico - PR,1,1,1
55,6,Grêmio - RS,2,Botafogo - RJ,1,3,0
56,6,Fluminense - RJ,5,São Paulo - SP,2,3,0
57,6,Palmeiras - SP,1,Figueirense - SC,0,3,0
58,6,Goiás - GO,2,Santos - SP,2,1,1
59,6,Vitória - BA,2,Atlético - MG,3,0,3
60,7,Bahia - BA,0,Fluminense - RJ,1,0,3
61,7,São Paulo - SP,1,Grêmio - RS,0,3,0
62,7,Figueirense - SC,0,Goiás - GO,1,0,3
63,7,Sport - PE,1,Corinthians - SP,4,0,3
64,7,Santos - SP,0,Flamengo - RJ,0,1,1
65,7,Atletico - PR,2,Coritiba - PR,0,3,0
66,7,Internacional - RS,1,Cruzeiro - MG,3,0,3
67,7,Chapecoense - SC,2,Palmeiras - SP,0,3,0
68,7,Atlético - MG,0,Criciuma - SC,0,1,1
69,7,Botafogo - RJ,1,Vitória - BA,1,1,1
70,8,Sport - PE,0,Grêmio - RS,0,1,1
71,8,Criciuma - SC,1,Coritiba - PR,0,3,0
72,8,Palmeiras - SP,0,Botafogo - RJ,2,0,3
73,8,Internacional - RS,2,Chapecoense - SC,0,3,0
74,8,Goiás - GO,0,Vitória - BA,0,1,1
75,8,Atlético - MG,2,Fluminense - RJ,0,3,0
76,8,Atletico - PR,2,São Paulo - SP,2,1,1
77,8,Corinthians - SP,1,Cruzeiro - MG,0,3,0
78,8,Flamengo - RJ,1,Figueirense - SC,1,1,1
79,8,Bahia - BA,0,Santos - SP,2,0,3
80,9,Coritiba - PR,3,Goiás - GO,0,3,0
81,9,São Paulo - SP,2,Atlético - MG,1,3,0
82,9,Vitória - BA,0,Sport - PE,1,0,3
83,9,Chapecoense - SC,2,Bahia - BA,1,3,0
84,9,Grêmio - RS,0,Palmeiras - SP,0,1,1
85,9,Cruzeiro - MG,3,Flamengo - RJ,0,3,0
86,9,Santos - SP,2,Criciuma - SC,0,3,0
87,9,Fluminense - RJ,1,Internacional - RS,1,1,1
88,9,Figueirense - SC,1,Atletico - PR,3,0,3
89,9,Botafogo - RJ,1,Corinthians - SP,0,3,0
90,10,Coritiba - PR,0,Figueirense - SC,2,0,3
91,10,Sport - PE,1,Botafogo - RJ,0,3,0
92,10,Grêmio - RS,0,Goiás - GO,0,1,1
93,10,Bahia - BA,0,São Paulo - SP,2,0,3
94,10,Criciuma - SC,3,Fluminense - RJ,2,3,0
95,10,Flamengo - RJ,1,Atletico - PR,2,0,3
96,10,Corinthians - SP,2,Internacional - RS,1,3,0
97,10,Santos - SP,2,Palmeiras - SP,0,3,0
98,10,Cruzeiro - MG,3,Vitória - BA,1,3,0
99,10,Chapecoense - SC,1,Atlético - MG,1,1,1
100,11,São Paulo - SP,0,Chapecoense - SC,1,0,3
101,11,Figueirense - SC,0,Grêmio - RS,1,0,3
102,11,Atlético - MG,1,Bahia - BA,1,1,1
103,11,Botafogo - RJ,1,Coritiba - PR,0,3,0
104,11,Internacional - RS,4,Flamengo - RJ,0,3,0
105,11,Palmeiras - SP,1,Cruzeiro - MG,2,0,3
106,11,Vitória - BA,0,Corinthians - SP,0,1,1
107,11,Goiás - GO,0,Sport - PE,0,1,1
108,11,Atletico - PR,2,Criciuma - SC,0,3,0
109,11,Fluminense - RJ,1,Santos - SP,0,3,0
110,12,Santos - SP,3,Chapecoense - SC,0,3,0
111,12,Criciuma - SC,1,Vitória - BA,3,0,3
112,12,Cruzeiro - MG,5,Figueirense - SC,0,3,0
113,12,Bahia - BA,0,Internacional - RS,1,0,3
114,12,Goiás - GO,2,São Paulo - SP,1,3,0
115,12,Atletico - PR,0,Fluminense - RJ,3,0,3
116,12,Sport - PE,2,Atlético - MG,1,3,0
117,12,Corinthians - SP,2,Palmeiras - SP,0,3,0
118,12,Grêmio - RS,2,Coritiba - PR,3,0,3
119,12,Flamengo - RJ,1,Botafogo - RJ,0,3,0
120,13,Botafogo - RJ,1,Cruzeiro - MG,1,1,1
121,13,São Paulo - SP,1,Criciuma - SC,1,1,1
122,13,Vitória - BA,2,Grêmio - RS,1,3,0
123,13,Figueirense - SC,3,Sport - PE,0,3,0
124,13,Chapecoense - SC,1,Flamengo - RJ,0,3,0
125,13,Coritiba - PR,0,Corinthians - SP,0,1,1
126,13,Palmeiras - SP,1,Bahia - BA,1,1,1
127,13,Atlético - MG,3,Atletico - PR,1,3,0
128,13,Internacional - RS,1,Santos - SP,0,3,0
129,13,Fluminense - RJ,2,Goiás - GO,0,3,0
130,14,Criciuma - SC,0,Cruzeiro - MG,0,1,1
131,14,Bahia - BA,1,Goiás - GO,0,3,0
132,14,Fluminense - RJ,1,Coritiba - PR,1,1,1
133,14,Internacional - RS,2,Grêmio - RS,0,3,0
134,14,Atletico - PR,2,Botafogo - RJ,0,3,0
135,14,Santos - SP,0,Corinthians - SP,1,0,3
136,14,Flamengo - RJ,1,Sport - PE,0,3,0
137,14,Atlético - MG,2,Palmeiras - SP,1,3,0
138,14,São Paulo - SP,3,Vitória - BA,1,3,0
139,14,Chapecoense - SC,0,Figueirense - SC,1,0,3
140,15,Goiás - GO,0,Internacional - RS,1,0,3
141,15,Corinthians - SP,1,Bahia - BA,1,1,1
142,15,Grêmio - RS,2,Criciuma - SC,0,3,0
143,15,Vitória - BA,0,Chapecoense - SC,0,1,1
144,15,Cruzeiro - MG,3,Santos - SP,0,3,0
145,15,Coritiba - PR,0,Flamengo - RJ,1,0,3
146,15,Palmeiras - SP,1,São Paulo - SP,2,0,3
147,15,Sport - PE,1,Atletico - PR,1,1,1
148,15,Figueirense - SC,2,Atlético - MG,2,1,1
149,15,Botafogo - RJ,2,Fluminense - RJ,0,3,0
150,16,Sport - PE,2,Palmeiras - SP,1,3,0
151,16,Figueirense - SC,1,Botafogo - RJ,0,3,0
152,16,Santos - SP,2,Atletico - PR,0,3,0
153,16,Bahia - BA,0,Criciuma - SC,0,1,1
154,16,Coritiba - PR,2,Vitória - BA,0,3,0
155,16,Internacional - RS,0,São Paulo - SP,1,0,3
156,16,Chapecoense - SC,1,Fluminense - RJ,0,3,0
157,16,Flamengo - RJ,2,Atlético - MG,1,3,0
158,16,Corinthians - SP,5,Goiás - GO,2,3,0
159,16,Cruzeiro - MG,1,Grêmio - RS,0,3,0
160,17,Botafogo - RJ,1,Chapecoense - SC,0,3,0
161,17,Atlético - MG,1,Internacional - RS,0,3,0
162,17,Palmeiras - SP,1,Coritiba - PR,0,3,0
163,17,Fluminense - RJ,4,Sport - PE,0,3,0
164,17,São Paulo - SP,2,Santos - SP,1,3,0
165,17,Vitória - BA,0,Figueirense - SC,1,0,3
166,17,Grêmio - RS,2,Corinthians - SP,1,3,0
167,17,Criciuma - SC,0,Flamengo - RJ,2,0,3
168,17,Atletico - PR,0,Bahia - BA,0,1,1
169,17,Goiás - GO,0,Cruzeiro - MG,1,0,3
170,18,Palmeiras - SP,0,Internacional - RS,1,0,3
171,18,Cruzeiro - MG,4,Chapecoense - SC,2,3,0
172,18,Figueirense - SC,1,São Paulo - SP,1,1,1
173,18,Botafogo - RJ,1,Santos - SP,0,3,0
174,18,Coritiba - PR,0,Atlético - MG,0,1,1
175,18,Corinthians - SP,1,Fluminense - RJ,1,1,1
176,18,Sport - PE,2,Criciuma - SC,0,3,0
177,18,Vitória - BA,1,Flamengo - RJ,2,0,3
178,18,Grêmio - RS,1,Bahia - BA,0,3,0
179,18,Goiás - GO,3,Atletico - PR,1,3,0
180,19,Flamengo - RJ,0,Grêmio - RS,1,0,3
181,19,Santos - SP,3,Vitória - BA,1,3,0
182,19,Chapecoense - SC,0,Goiás - GO,0,1,1
183,19,Criciuma - SC,0,Corinthians - SP,0,1,1
184,19,Atlético - MG,1,Botafogo - RJ,0,3,0
185,19,São Paulo - SP,2,Sport - PE,0,3,0
186,19,Fluminense - RJ,3,Cruzeiro - MG,3,1,1
187,19,Atletico - PR,1,Palmeiras - SP,1,1,1
188,19,Bahia - BA,0,Coritiba - PR,0,1,1
189,19,Internacional - RS,2,Figueirense - SC,3,0,3
190,20,Grêmio - RS,1,Atletico - PR,0,3,0
191,20,Palmeiras - SP,1,Criciuma - SC,0,3,0
192,20,Figueirense - SC,1,Fluminense - RJ,1,1,1
193,20,Sport - PE,3,Santos - SP,1,3,0
194,20,Coritiba - PR,3,Chapecoense - SC,0,3,0
195,20,Goiás - GO,1,Flamengo - RJ,0,3,0
196,20,Botafogo - RJ,2,São Paulo - SP,4,0,3
197,20,Vitória - BA,2,Internacional - RS,0,3,0
198,20,Corinthians - SP,1,Atlético - MG,0,3,0
199,20,Cruzeiro - MG,2,Bahia - BA,1,3,0
200,21,Fluminense - RJ,3,Palmeiras - SP,0,3,0
201,21,Chapecoense - SC,3,Sport - PE,1,3,0
202,21,Santos - SP,2,Coritiba - PR,1,3,0
203,21,Flamengo - RJ,1,Corinthians - SP,0,3,0
204,21,Internacional - RS,2,Botafogo - RJ,0,3,0
205,21,São Paulo - SP,2,Cruzeiro - MG,0,3,0
206,21,Bahia - BA,3,Figueirense - SC,0,3,0
207,21,Criciuma - SC,1,Goiás - GO,0,3,0
208,21,Atlético - MG,0,Grêmio - RS,0,1,1
209,21,Atletico - PR,2,Vitória - BA,0,3,0
210,22,Cruzeiro - MG,2,Atletico - PR,0,3,0
211,22,Vitória - BA,3,Fluminense - RJ,1,3,0
212,22,Figueirense - SC,1,Criciuma - SC,1,1,1
213,22,Sport - PE,0,Internacional - RS,0,1,1
214,22,Botafogo - RJ,2,Bahia - BA,3,0,3
215,22,Palmeiras - SP,2,Flamengo - RJ,2,1,1
216,22,Coritiba - PR,3,São Paulo - SP,1,3,0
217,22,Goiás - GO,2,Atlético - MG,3,0,3
218,22,Corinthians - SP,1,Chapecoense - SC,1,1,1
219,22,Grêmio - RS,0,Santos - SP,0,1,1
220,23,Atletico - PR,0,Internacional - RS,1,0,3
221,23,Criciuma - SC,1,Botafogo - RJ,1,1,1
222,23,Vitória - BA,2,Bahia - BA,1,3,0
223,23,Cruzeiro - MG,2,Atlético - MG,3,0,3
224,23,Flamengo - RJ,1,Fluminense - RJ,1,1,1
225,23,Corinthians - SP,3,São Paulo - SP,2,3,0
226,23,Sport - PE,1,Coritiba - PR,0,3,0
227,23,Santos - SP,3,Figueirense - SC,1,3,0
228,23,Grêmio - RS,1,Chapecoense - SC,0,3,0
229,23,Goiás - GO,6,Palmeiras - SP,0,3,0
230,24,Coritiba - PR,1,Cruzeiro - MG,2,0,3
231,24,Internacional - RS,3,Criciuma - SC,0,3,0
232,24,Bahia - BA,1,Sport - PE,0,3,0
233,24,Chapecoense - SC,3,Atletico - PR,0,3,0
234,24,Fluminense - RJ,0,Grêmio - RS,0,1,1
235,24,São Paulo - SP,2,Flamengo - RJ,2,1,1
236,24,Figueirense - SC,1,Corinthians - SP,0,3,0
237,24,Botafogo - RJ,1,Goiás - GO,0,3,0
238,24,Palmeiras - SP,2,Vitória - BA,0,3,0
239,24,Atlético - MG,3,Santos - SP,2,3,0
240,25,Chapecoense - SC,1,Criciuma - SC,1,1,1
241,25,Sport - PE,0,Cruzeiro - MG,0,1,1
242,25,São Paulo - SP,1,Fluminense - RJ,3,0,3
243,25,Atletico - PR,1,Corinthians - SP,0,3,0
244,25,Atlético - MG,2,Vitória - BA,0,3,0
245,25,Bahia - BA,2,Flamengo - RJ,1,3,0
246,25,Botafogo - RJ,0,Grêmio - RS,2,0,3
247,25,Internacional - RS,4,Coritiba - PR,2,3,0
248,25,Figueirense - SC,3,Palmeiras - SP,1,3,0
249,25,Santos - SP,2,Goiás - GO,0,3,0
250,26,Palmeiras - SP,4,Chapecoense - SC,2,3,0
251,26,Grêmio - RS,0,São Paulo - SP,1,0,3
252,26,Vitória - BA,2,Botafogo - RJ,1,3,0
253,26,Coritiba - PR,1,Atletico - PR,0,3,0
254,26,Fluminense - RJ,1,Bahia - BA,1,1,1
255,26,Flamengo - RJ,0,Santos - SP,1,0,3
256,26,Cruzeiro - MG,2,Internacional - RS,1,3,0
257,26,Corinthians - SP,3,Sport - PE,0,3,0
258,26,Criciuma - SC,3,Atlético - MG,1,3,0
259,26,Goiás - GO,1,Figueirense - SC,0,3,0
260,27,Botafogo - RJ,0,Palmeiras - SP,1,0,3
261,27,São Paulo - SP,1,Atletico - PR,0,3,0
262,27,Coritiba - PR,1,Criciuma - SC,0,3,0
263,27,Vitória - BA,2,Goiás - GO,2,1,1
264,27,Grêmio - RS,2,Sport - PE,0,3,0
265,27,Figueirense - SC,1,Flamengo - RJ,2,0,3
266,27,Cruzeiro - MG,0,Corinthians - SP,1,0,3
267,27,Santos - SP,1,Bahia - BA,0,3,0
268,27,Fluminense - RJ,0,Atlético - MG,0,1,1
269,27,Chapecoense - SC,5,Internacional - RS,0,3,0
270,28,Corinthians - SP,1,Botafogo - RJ,1,1,1
271,28,Goiás - GO,3,Coritiba - PR,0,3,0
272,28,Palmeiras - SP,2,Grêmio - RS,1,3,0
273,28,Internacional - RS,2,Fluminense - RJ,1,3,0
274,28,Bahia - BA,0,Chapecoense - SC,1,0,3
275,28,Atlético - MG,1,São Paulo - SP,0,3,0
276,28,Flamengo - RJ,3,Cruzeiro - MG,0,3,0
277,28,Atletico - PR,3,Figueirense - SC,0,3,0
278,28,Sport - PE,1,Vitória - BA,2,0,3
279,28,Criciuma - SC,3,Santos - SP,0,3,0
280,29,Goiás - GO,0,Grêmio - RS,0,1,1
281,29,Fluminense - RJ,4,Criciuma - SC,2,3,0
282,29,São Paulo - SP,2,Bahia - BA,1,3,0
283,29,Atlético - MG,1,Chapecoense - SC,0,3,0
284,29,Internacional - RS,1,Corinthians - SP,2,0,3
285,29,Figueirense - SC,4,Coritiba - PR,0,3,0
286,29,Atletico - PR,2,Flamengo - RJ,1,3,0
287,29,Palmeiras - SP,1,Santos - SP,3,0,3
288,29,Vitória - BA,0,Cruzeiro - MG,1,0,3
289,29,Botafogo - RJ,1,Sport - PE,1,1,1
290,30,Bahia - BA,1,Atlético - MG,1,1,1
291,30,Flamengo - RJ,2,Internacional - RS,0,3,0
292,30,Corinthians - SP,2,Vitória - BA,1,3,0
293,30,Cruzeiro - MG,1,Palmeiras - SP,1,1,1
294,30,Criciuma - SC,0,Atletico - PR,1,0,3
295,30,Coritiba - PR,2,Botafogo - RJ,0,3,0
296,30,Grêmio - RS,1,Figueirense - SC,0,3,0
297,30,Santos - SP,0,Fluminense - RJ,1,0,3
298,30,Chapecoense - SC,0,São Paulo - SP,0,1,1
299,30,Sport - PE,(-)0,Goiás - GO,1,0,3
300,31,Palmeiras - SP,1,Corinthians - SP,1,1,1
301,31,Figueirense - SC,1,Cruzeiro - MG,1,1,1
302,31,Fluminense - RJ,2,Atletico - PR,1,3,0
303,31,Coritiba - PR,1,Grêmio - RS,1,1,1
304,31,Atlético - MG,3,Sport - PE,2,3,0
305,31,Vitória - BA,3,Criciuma - SC,1,3,0
306,31,Chapecoense - SC,1,Santos - SP,1,1,1
307,31,Internacional - RS,2,Bahia - BA,0,3,0
308,31,Botafogo - RJ,2,Flamengo - RJ,1,3,0
309,31,São Paulo - SP,3,Goiás - GO,0,3,0
310,32,Grêmio - RS,1,Vitória - BA,0,3,0
311,32,Goiás - GO,0,Fluminense - RJ,2,0,3
312,32,Corinthians - SP,2,Coritiba - PR,2,1,1
313,32,Sport - PE,1,Figueirense - SC,0,3,0
314,32,Santos - SP,1,Internacional - RS,2,0,3
315,32,Cruzeiro - MG,2,Botafogo - RJ,1,3,0
316,32,Criciuma - SC,1,São Paulo - SP,2,0,3
317,32,Flamengo - RJ,3,Chapecoense - SC,0,3,0
318,32,Atletico - PR,1,Atlético - MG,0,3,0
319,32,Bahia - BA,0,Palmeiras - SP,1,0,3
320,33,Palmeiras - SP,0,Atlético - MG,2,0,3
321,33,Coritiba - PR,1,Fluminense - RJ,0,3,0
322,33,Botafogo - RJ,0,Atletico - PR,2,0,3
323,33,Figueirense - SC,1,Chapecoense - SC,0,3,0
324,33,Grêmio - RS,4,Internacional - RS,1,3,0
325,33,Vitória - BA,1,São Paulo - SP,2,0,3
326,33,Sport - PE,2,Flamengo - RJ,2,1,1
327,33,Cruzeiro - MG,3,Criciuma - SC,1,3,0
328,33,Corinthians - SP,1,Santos - SP,0,3,0
329,33,Goiás - GO,3,Bahia - BA,0,3,0
330,34,Fluminense - RJ,1,Botafogo - RJ,0,3,0
331,34,Criciuma - SC,0,Grêmio - RS,3,0,3
332,34,Bahia - BA,1,Corinthians - SP,2,0,3
333,34,Internacional - RS,1,Goiás - GO,0,3,0
334,34,Santos - SP,0,Cruzeiro - MG,1,0,3
335,34,Flamengo - RJ,3,Coritiba - PR,2,3,0
336,34,Atletico - PR,0,Sport - PE,1,0,3
337,34,Atlético - MG,1,Figueirense - SC,1,1,1
338,34,São Paulo - SP,2,Palmeiras - SP,0,3,0
339,34,Chapecoense - SC,0,Vitória - BA,1,0,3
340,35,São Paulo - SP,1,Internacional - RS,1,1,1
341,35,Atletico - PR,1,Santos - SP,1,1,1
342,35,Botafogo - RJ,0,Figueirense - SC,1,0,3
343,35,Criciuma - SC,0,Bahia - BA,1,0,3
344,35,Vitória - BA,1,Coritiba - PR,1,1,1
345,35,Goiás - GO,0,Corinthians - SP,1,0,3
346,35,Palmeiras - SP,0,Sport - PE,2,0,3
347,35,Atlético - MG,4,Flamengo - RJ,0,3,0
348,35,Fluminense - RJ,1,Chapecoense - SC,4,0,3
349,35,Grêmio - RS,1,Cruzeiro - MG,2,0,3
350,36,Internacional - RS,2,Atlético - MG,1,3,0
351,36,Bahia - BA,1,Atletico - PR,2,0,3
352,36,Cruzeiro - MG,2,Goiás - GO,1,3,0
353,36,Figueirense - SC,2,Vitória - BA,0,3,0
354,36,Santos - SP,0,São Paulo - SP,1,0,3
355,36,Sport - PE,2,Fluminense - RJ,2,1,1
356,36,Flamengo - RJ,1,Criciuma - SC,1,1,1
357,36,Coritiba - PR,2,Palmeiras - SP,0,3,0
358,36,Corinthians - SP,1,Grêmio - RS,0,3,0
359,36,Chapecoense - SC,2,Botafogo - RJ,0,3,0
360,37,Criciuma - SC,2,Sport - PE,2,1,1
361,37,Internacional - RS,3,Palmeiras - SP,1,3,0
362,37,Flamengo - RJ,4,Vitória - BA,0,3,0
363,37,São Paulo - SP,1,Figueirense - SC,1,1,1
364,37,Fluminense - RJ,5,Corinthians - SP,2,3,0
365,37,Chapecoense - SC,1,Cruzeiro - MG,1,1,1
366,37,Santos - SP,2,Botafogo - RJ,0,3,0
367,37,Atletico - PR,1,Goiás - GO,0,3,0
368,37,Atlético - MG,1,Coritiba - PR,2,0,3
369,37,Bahia - BA,1,Grêmio - RS,0,3,0
370,38,Figueirense - SC,1,Internacional - RS,2,0,3
371,38,Corinthians - SP,2,Criciuma - SC,1,3,0
372,38,Vitória - BA,0,Santos - SP,1,0,3
373,38,Grêmio - RS,1,Flamengo - RJ,1,1,1
374,38,Sport - PE,1,São Paulo - SP,0,3,0
375,38,Cruzeiro - MG,2,Fluminense - RJ,1,3,0
376,38,Coritiba - PR,3,Bahia - BA,2,3,0
377,38,Palmeiras - SP,1,Atletico - PR,1,1,1
378,38,Botafogo - RJ,0,Atlético - MG,0,1,1
379,38,Goiás - GO,4,Chapecoense - SC,2,3,0
