,Rodada,Time,Pontos,Vitorias,Empates,Derrotas,Em Casa?,Total de Gols,Total de Gols Tomados,Saldo de Gols,Pontos Acumulados,Aproveitamento %
50,13,Atlético - MG,3,5,4,4,Casa,17,14,3,19,48.72
51,14,Atlético - MG,3,6,4,4,Casa,19,15,4,22,52.38
52,15,Atlético - MG,1,6,5,4,Fora,21,17,4,23,51.11
53,16,Atlético - MG,0,6,5,5,Fora,22,19,3,23,47.92
54,17,Atlético - MG,3,7,5,5,Casa,23,19,4,26,50.98
55,18,Atlético - MG,1,7,6,5,Fora,23,19,4,27,50.0
56,19,Atlético - MG,3,8,6,5,Casa,24,19,5,30,52.63
57,20,Atlético - MG,0,8,6,6,Fora,24,20,4,30,50.0
58,21,Atlético - MG,1,8,7,6,Casa,24,20,4,31,49.21
59,22,Atlético - MG,3,9,7,6,Fora,27,22,5,34,51.52
60,23,Atlético - MG,3,10,7,6,Fora,30,24,6,37,53.62
61,24,Atlético - MG,3,11,7,6,Casa,33,26,7,40,55.56
62,25,Atlético - MG,3,12,7,6,Casa,35,26,9,43,57.33
63,26,Atlético - MG,0,12,7,7,Fora,36,29,7,43,55.13
64,27,Atlético - MG,1,12,8,7,Fora,36,29,7,44,54.32
65,28,Atlético - MG,3,13,8,7,Casa,37,29,8,47,55.95
66,29,Atlético - MG,3,14,8,7,Casa,38,29,9,50,57.47
67,30,Atlético - MG,1,14,9,7,Fora,39,30,9,51,56.67
68,31,Atlético - MG,3,15,9,7,Casa,42,32,10,54,58.06
69,32,Atlético - MG,0,15,9,8,Fora,42,33,9,54,56.25
70,33,Atlético - MG,3,16,9,8,Fora,44,33,11,57,57.58
71,34,Atlético - MG,1,16,10,8,Casa,45,34,11,58,56.86
72,35,Atlético - MG,3,17,10,8,Casa,49,34,15,61,58.1
73,36,Atlético - MG,0,17,10,9,Fora,50,36,14,61,56.48
74,37,Atlético - MG,0,17,10,10,Casa,51,38,13,61,54.95
75,38,Atlético - MG,1,17,11,10,Fora,51,38,13,62,54.39
76,1,Bahia - BA,0,0,0,1,Casa,1,2,-1,0,0.0
77,2,Bahia - BA,3,1,0,1,Fora,3,2,1,3,50.0
78,3,Bahia - BA,3,2,0,1,Casa,4,2,2,6,66.67
79,4,Bahia - BA,1,2,1,1,Casa,5,3,2,7,58.33
80,5,Bahia - BA,0,2,1,2,Fora,5,4,1,7,46.67
81,6,Bahia - BA,1,2,2,2,Fora,6,5,1,8,44.44
82,7,Bahia - BA,0,2,2,3,Casa,6,6,0,8,38.1
83,8,Bahia - BA,0,2,2,4,Casa,6,8,-2,8,33.33
84,9,Bahia - BA,0,2,2,5,Fora,7,10,-3,8,29.63
85,10,Bahia - BA,0,2,2,6,Casa,7,12,-5,8,26.67
86,11,Bahia - BA,1,2,3,6,Fora,8,13,-5,9,27.27
87,12,Bahia - BA,0,2,3,7,Casa,8,14,-6,9,25.0
88,13,Bahia - BA,1,2,4,7,Fora,9,15,-6,10,25.64
89,14,Bahia - BA,3,3,4,7,Casa,10,15,-5,13,30.95
90,15,Bahia - BA,1,3,5,7,Fora,11,16,-5,14,31.11
91,16,Bahia - BA,1,3,6,7,Casa,11,16,-5,15,31.25
92,17,Bahia - BA,1,3,7,7,Fora,11,16,-5,16,31.37
93,18,Bahia - BA,0,3,7,8,Fora,11,17,-6,16,29.63
94,19,Bahia - BA,1,3,8,8,Casa,11,17,-6,17,29.82
95,20,Bahia - BA,0,3,8,9,Fora,12,19,-7,17,28.33
96,21,Bahia - BA,3,4,8,9,Casa,15,19,-4,20,31.75
97,22,Bahia - BA,3,5,8,9,Fora,18,21,-3,23,34.85
98,23,Bahia - BA,0,5,8,10,Fora,19,23,-4,23,33.33
99,24,Bahia - BA,3,6,8,10,Casa,20,23,-3,26,36.11
100,25,Bahia - BA,3,7,8,10,Casa,22,24,-2,29,38.67
101,26,Bahia - BA,1,7,9,10,Fora,23,25,-2,30,38.46
102,27,Bahia - BA,0,7,9,11,Fora,23,26,-3,30,37.04
103,28,Bahia - BA,0,7,9,12,Casa,23,27,-4,30,35.71
104,29,Bahia - BA,0,7,9,13,Fora,24,29,-5,30,34.48
105,30,Bahia - BA,1,7,10,13,Casa,25,30,-5,31,34.44
106,31,Bahia - BA,0,7,10,14,Fora,25,32,-7,31,33.33
107,32,Bahia - BA,0,7,10,15,Casa,25,33,-8,31,32.29
108,33,Bahia - BA,0,7,10,16,Fora,25,36,-11,31,31.31
109,34,Bahia - BA,0,7,10,17,Casa,26,38,-12,31,30.39
110,35,Bahia - BA,3,8,10,17,Fora,27,38,-11,34,32.38
111,36,Bahia - BA,0,8,10,18,Casa,28,40,-12,34,31.48
112,37,Bahia - BA,3,9,10,18,Casa,29,40,-11,37,33.33
113,38,Bahia - BA,0,9,10,19,Fora,31,43,-12,37,32.46
114,1,Botafogo - RJ,0,0,0,1,Fora,0,3,-3,0,0.0
115,2,Botafogo - RJ,1,0,1,1,Casa,2,5,-3,1,16.67
116,3,Botafogo - RJ,0,0,1,2,Fora,2,6,-4,1,11.11
117,4,Botafogo - RJ,3,1,1,2,Casa,8,6,2,4,33.33
118,5,Botafogo - RJ,0,1,1,3,Fora,8,8,0,4,26.67
119,6,Botafogo - RJ,0,1,1,4,Fora,9,10,-1,4,22.22
120,7,Botafogo - RJ,1,1,2,4,Casa,10,11,-1,5,23.81
121,8,Botafogo - RJ,3,2,2,4,Fora,12,11,1,8,33.33
122,9,Botafogo - RJ,3,3,2,4,Casa,13,11,2,11,40.74
123,10,Botafogo - RJ,0,3,2,5,Fora,13,12,1,11,36.67
124,11,Botafogo - RJ,3,4,2,5,Casa,14,12,2,14,42.42
125,12,Botafogo - RJ,0,4,2,6,Fora,14,13,1,14,38.89
126,13,Botafogo - RJ,1,4,3,6,Casa,15,14,1,15,38.46
127,14,Botafogo - RJ,0,4,3,7,Fora,15,16,-1,15,35.71
128,15,Botafogo - RJ,3,5,3,7,Casa,17,16,1,18,40.0
129,16,Botafogo - RJ,0,5,3,8,Fora,17,17,0,18,37.5
130,17,Botafogo - RJ,3,6,3,8,Casa,18,17,1,21,41.18
131,18,Botafogo - RJ,3,7,3,8,Casa,19,17,2,24,44.44
132,19,Botafogo - RJ,0,7,3,9,Fora,19,18,1,24,42.11
133,20,Botafogo - RJ,0,7,3,10,Casa,21,22,-1,24,40.0
134,21,Botafogo - RJ,0,7,3,11,Fora,21,24,-3,24,38.1
135,22,Botafogo - RJ,0,7,3,12,Casa,23,27,-4,24,36.36
136,23,Botafogo - RJ,1,7,4,12,Fora,24,28,-4,25,36.23
137,24,Botafogo - RJ,3,8,4,12,Casa,25,28,-3,28,38.89
138,25,Botafogo - RJ,0,8,4,13,Casa,25,30,-5,28,37.33
139,26,Botafogo - RJ,0,8,4,14,Fora,26,32,-6,28,35.9
140,27,Botafogo - RJ,0,8,4,15,Casa,26,33,-7,28,34.57
141,28,Botafogo - RJ,1,8,5,15,Fora,27,34,-7,29,34.52
142,29,Botafogo - RJ,1,8,6,15,Casa,28,35,-7,30,34.48
143,30,Botafogo - RJ,0,8,6,16,Fora,28,37,-9,30,33.33
144,31,Botafogo - RJ,3,9,6,16,Casa,30,38,-8,33,35.48
145,32,Botafogo - RJ,0,9,6,17,Fora,31,40,-9,33,34.38
146,33,Botafogo - RJ,0,9,6,18,Casa,31,42,-11,33,33.33
147,34,Botafogo - RJ,0,9,6,19,Fora,31,43,-12,33,32.35
148,35,Botafogo - RJ,0,9,6,20,Casa,31,44,-13,33,31.43
149,36,Botafogo - RJ,0,9,6,21,Fora,31,46,-15,33,30.56
150,37,Botafogo - RJ,0,9,6,22,Fora,31,48,-17,33,29.73
151,38,Botafogo - RJ,1,9,7,22,Casa,31,48,-17,34,29.82
152,1,Chapecoense - SC,1,0,1,0,Casa,0,0,0,1,33.33
153,2,Chapecoense - SC,0,0,1,1,Fora,1,2,-1,1,16.67
154,3,Chapecoense - SC,0,0,1,2,Casa,1,3,-2,1,11.11
155,4,Chapecoense - SC,0,0,1,3,Casa,2,5,-3,1,8.33
156,5,Chapecoense - SC,1,0,2,3,Fora,3,6,-3,2,13.33
157,6,Chapecoense - SC,0,0,2,4,Fora,3,7,-4,2,11.11
158,7,Chapecoense - SC,3,1,2,4,Casa,5,7,-2,5,23.81
159,8,Chapecoense - SC,0,1,2,5,Fora,5,9,-4,5,20.83
160,9,Chapecoense - SC,3,2,2,5,Casa,7,10,-3,8,29.63
161,10,Chapecoense - SC,1,2,3,5,Casa,8,11,-3,9,30.0
162,11,Chapecoense - SC,3,3,3,5,Fora,9,11,-2,12,36.36
163,12,Chapecoense - SC,0,3,3,6,Fora,9,14,-5,12,33.33
164,13,Chapecoense - SC,3,4,3,6,Casa,10,14,-4,15,38.46
165,14,Chapecoense - SC,0,4,3,7,Casa,10,15,-5,15,35.71
166,15,Chapecoense - SC,1,4,4,7,Fora,10,15,-5,16,35.56
167,16,Chapecoense - SC,3,5,4,7,Casa,11,15,-4,19,39.58
168,17,Chapecoense - SC,0,5,4,8,Fora,11,16,-5,19,37.25
169,18,Chapecoense - SC,0,5,4,9,Fora,13,20,-7,19,35.19
170,19,Chapecoense - SC,1,5,5,9,Casa,13,20,-7,20,35.09
171,20,Chapecoense - SC,0,5,5,10,Fora,13,23,-10,20,33.33
172,21,Chapecoense - SC,3,6,5,10,Casa,16,24,-8,23,36.51
173,22,Chapecoense - SC,1,6,6,10,Fora,17,25,-8,24,36.36
174,23,Chapecoense - SC,0,6,6,11,Fora,17,26,-9,24,34.78
175,24,Chapecoense - SC,3,7,6,11,Casa,20,26,-6,27,37.5
176,25,Chapecoense - SC,1,7,7,11,Casa,21,27,-6,28,37.33
177,26,Chapecoense - SC,0,7,7,12,Fora,23,31,-8,28,35.9
178,27,Chapecoense - SC,3,8,7,12,Casa,28,31,-3,31,38.27
179,28,Chapecoense - SC,3,9,7,12,Fora,29,31,-2,34,40.48
180,29,Chapecoense - SC,0,9,7,13,Fora,29,32,-3,34,39.08
181,30,Chapecoense - SC,1,9,8,13,Casa,29,32,-3,35,38.89
182,31,Chapecoense - SC,1,9,9,13,Casa,30,33,-3,36,38.71
183,32,Chapecoense - SC,0,9,9,14,Fora,30,36,-6,36,37.5
184,33,Chapecoense - SC,0,9,9,15,Fora,30,37,-7,36,36.36
185,34,Chapecoense - SC,0,9,9,16,Casa,30,38,-8,36,35.29
186,35,Chapecoense - SC,3,10,9,16,Fora,34,39,-5,39,37.14
187,36,Chapecoense - SC,3,11,9,16,Casa,36,39,-3,42,38.89
188,37,Chapecoense - SC,1,11,10,16,Casa,37,40,-3,43,38.74
189,38,Chapecoense - SC,0,11,10,17,Fora,39,44,-5,43,37.72
190,1,Corinthians - SP,1,0,1,0,Fora,0,0,0,1,33.33
191,2,Corinthians - SP,3,1,1,0,Casa,2,0,2,4,66.67
192,3,Corinthians - SP,3,2,1,0,Fora,3,0,3,7,77.78
193,4,Corinthians - SP,1,2,2,0,Fora,4,1,3,8,66.67
194,5,Corinthians - SP,0,2,2,1,Casa,4,2,2,8,53.33
195,6,Corinthians - SP,1,2,3,1,Casa,5,3,2,9,50.0
196,7,Corinthians - SP,3,3,3,1,Fora,9,4,5,12,57.14
197,8,Corinthians - SP,3,4,3,1,Casa,10,4,6,15,62.5
198,9,Corinthians - SP,0,4,3,2,Fora,10,5,5,15,55.56
199,10,Corinthians - SP,3,5,3,2,Casa,12,6,6,18,60.0
200,11,Corinthians - SP,1,5,4,2,Fora,12,6,6,19,57.58
201,12,Corinthians - SP,3,6,4,2,Casa,14,6,8,22,61.11
202,13,Corinthians - SP,1,6,5,2,Fora,14,6,8,23,58.97
203,14,Corinthians - SP,3,7,5,2,Fora,15,6,9,26,61.9
204,15,Corinthians - SP,1,7,6,2,Casa,16,7,9,27,60.0
205,16,Corinthians - SP,3,8,6,2,Casa,21,9,12,30,62.5
206,17,Corinthians - SP,0,8,6,3,Fora,22,11,11,30,58.82
207,18,Corinthians - SP,1,8,7,3,Casa,23,12,11,31,57.41
208,19,Corinthians - SP,1,8,8,3,Fora,23,12,11,32,56.14
209,20,Corinthians - SP,3,9,8,3,Casa,24,12,12,35,58.33
210,21,Corinthians - SP,0,9,8,4,Fora,24,13,11,35,55.56
211,22,Corinthians - SP,1,9,9,4,Casa,25,14,11,36,54.55
212,23,Corinthians - SP,3,10,9,4,Casa,28,16,12,39,56.52
213,24,Corinthians - SP,0,10,9,5,Fora,28,17,11,39,54.17
214,25,Corinthians - SP,0,10,9,6,Fora,28,18,10,39,52.0
215,26,Corinthians - SP,3,11,9,6,Casa,31,18,13,42,53.85
216,27,Corinthians - SP,3,12,9,6,Fora,32,18,14,45,55.56
217,28,Corinthians - SP,1,12,10,6,Casa,33,19,14,46,54.76
218,29,Corinthians - SP,3,13,10,6,Fora,35,20,15,49,56.32
219,30,Corinthians - SP,3,14,10,6,Casa,37,21,16,52,57.78
220,31,Corinthians - SP,1,14,11,6,Fora,38,22,16,53,56.99
221,32,Corinthians - SP,1,14,12,6,Casa,40,24,16,54,56.25
222,33,Corinthians - SP,3,15,12,6,Casa,41,24,17,57,57.58
223,34,Corinthians - SP,3,16,12,6,Fora,43,25,18,60,58.82
224,35,Corinthians - SP,3,17,12,6,Fora,44,25,19,63,60.0
225,36,Corinthians - SP,3,18,12,6,Casa,45,25,20,66,61.11
226,37,Corinthians - SP,0,18,12,7,Fora,47,30,17,66,59.46
227,38,Corinthians - SP,3,19,12,7,Casa,49,31,18,69,60.53
228,1,Coritiba - PR,1,0,1,0,Fora,0,0,0,1,33.33
229,2,Coritiba - PR,1,0,2,0,Casa,0,0,0,2,33.33
230,3,Coritiba - PR,1,0,3,0,Fora,2,2,0,3,33.33
231,4,Coritiba - PR,0,0,3,1,Casa,2,3,-1,3,25.0
232,5,Coritiba - PR,0,0,3,2,Fora,4,6,-2,3,20.0
233,6,Coritiba - PR,1,0,4,2,Casa,5,7,-2,4,22.22
234,7,Coritiba - PR,0,0,4,3,Fora,5,9,-4,4,19.05
235,8,Coritiba - PR,0,0,4,4,Fora,5,10,-5,4,16.67
236,9,Coritiba - PR,3,1,4,4,Casa,8,10,-2,7,25.93
237,10,Coritiba - PR,0,1,4,5,Casa,8,12,-4,7,23.33
238,11,Coritiba - PR,0,1,4,6,Fora,8,13,-5,7,21.21
239,12,Coritiba - PR,3,2,4,6,Fora,11,15,-4,10,27.78
240,13,Coritiba - PR,1,2,5,6,Casa,11,15,-4,11,28.21
241,14,Coritiba - PR,1,2,6,6,Fora,12,16,-4,12,28.57
242,15,Coritiba - PR,0,2,6,7,Casa,12,17,-5,12,26.67
243,16,Coritiba - PR,3,3,6,7,Casa,14,17,-3,15,31.25
244,17,Coritiba - PR,0,3,6,8,Fora,14,18,-4,15,29.41
245,18,Coritiba - PR,1,3,7,8,Casa,14,18,-4,16,29.63
246,19,Coritiba - PR,1,3,8,8,Fora,14,18,-4,17,29.82
247,20,Coritiba - PR,3,4,8,8,Casa,17,18,-1,20,33.33
248,21,Coritiba - PR,0,4,8,9,Fora,18,20,-2,20,31.75
249,22,Coritiba - PR,3,5,8,9,Casa,21,21,0,23,34.85
250,23,Coritiba - PR,0,5,8,10,Fora,21,22,-1,23,33.33
251,24,Coritiba - PR,0,5,8,11,Casa,22,24,-2,23,31.94
252,25,Coritiba - PR,0,5,8,12,Fora,24,28,-4,23,30.67
253,26,Coritiba - PR,3,6,8,12,Casa,25,28,-3,26,33.33
254,27,Coritiba - PR,3,7,8,12,Casa,26,28,-2,29,35.8
255,28,Coritiba - PR,0,7,8,13,Fora,26,31,-5,29,34.52
256,29,Coritiba - PR,0,7,8,14,Fora,26,35,-9,29,33.33
257,30,Coritiba - PR,3,8,8,14,Casa,28,35,-7,32,35.56
258,31,Coritiba - PR,1,8,9,14,Casa,29,36,-7,33,35.48
259,32,Coritiba - PR,1,8,10,14,Fora,31,38,-7,34,35.42
260,33,Coritiba - PR,3,9,10,14,Casa,32,38,-6,37,37.37
261,34,Coritiba - PR,0,9,10,15,Fora,34,41,-7,37,36.27
262,35,Coritiba - PR,1,9,11,15,Fora,35,42,-7,38,36.19
263,36,Coritiba - PR,3,10,11,15,Casa,37,42,-5,41,37.96
264,37,Coritiba - PR,3,11,11,15,Fora,39,43,-4,44,39.64
265,38,Coritiba - PR,3,12,11,15,Casa,42,45,-3,47,41.23
266,1,Criciuma - SC,0,0,0,1,Casa,1,2,-1,0,0.0
267,2,Criciuma - SC,0,0,0,2,Fora,1,3,-2,0,0.0
268,3,Criciuma - SC,3,1,0,2,Casa,2,3,-1,3,33.33
269,4,Criciuma - SC,0,1,0,3,Fora,2,9,-7,3,25.0
270,5,Criciuma - SC,1,1,1,3,Casa,2,9,-7,4,26.67
271,6,Criciuma - SC,3,2,1,3,Casa,3,9,-6,7,38.89
272,7,Criciuma - SC,1,2,2,3,Fora,3,9,-6,8,38.1
273,8,Criciuma - SC,3,3,2,3,Casa,4,9,-5,11,45.83
274,9,Criciuma - SC,0,3,2,4,Fora,4,11,-7,11,40.74
275,10,Criciuma - SC,3,4,2,4,Casa,7,13,-6,14,46.67
276,11,Criciuma - SC,0,4,2,5,Fora,7,15,-8,14,42.42
277,12,Criciuma - SC,0,4,2,6,Casa,8,18,-10,14,38.89
278,13,Criciuma - SC,1,4,3,6,Fora,9,19,-10,15,38.46
279,14,Criciuma - SC,1,4,4,6,Casa,9,19,-10,16,38.1
280,15,Criciuma - SC,0,4,4,7,Fora,9,21,-12,16,35.56
281,16,Criciuma - SC,1,4,5,7,Fora,9,21,-12,17,35.42
282,17,Criciuma - SC,0,4,5,8,Casa,9,23,-14,17,33.33
283,18,Criciuma - SC,0,4,5,9,Fora,9,25,-16,17,31.48
284,19,Criciuma - SC,1,4,6,9,Casa,9,25,-16,18,31.58
285,20,Criciuma - SC,0,4,6,10,Fora,9,26,-17,18,30.0
286,21,Criciuma - SC,3,5,6,10,Casa,10,26,-16,21,33.33
287,22,Criciuma - SC,1,5,7,10,Fora,11,27,-16,22,33.33
288,23,Criciuma - SC,1,5,8,10,Casa,12,28,-16,23,33.33
289,24,Criciuma - SC,0,5,8,11,Fora,12,31,-19,23,31.94
290,25,Criciuma - SC,1,5,9,11,Fora,13,32,-19,24,32.0
291,26,Criciuma - SC,3,6,9,11,Casa,16,33,-17,27,34.62
292,27,Criciuma - SC,0,6,9,12,Fora,16,34,-18,27,33.33
293,28,Criciuma - SC,3,7,9,12,Casa,19,34,-15,30,35.71
294,29,Criciuma - SC,0,7,9,13,Fora,21,38,-17,30,34.48
295,30,Criciuma - SC,0,7,9,14,Casa,21,39,-18,30,33.33
296,31,Criciuma - SC,0,7,9,15,Fora,22,42,-20,30,32.26
297,32,Criciuma - SC,0,7,9,16,Casa,23,44,-21,30,31.25
298,33,Criciuma - SC,0,7,9,17,Fora,24,47,-23,30,30.3
299,34,Criciuma - SC,0,7,9,18,Casa,24,50,-26,30,29.41
300,35,Criciuma - SC,0,7,9,19,Casa,24,51,-27,30,28.57
301,36,Criciuma - SC,1,7,10,19,Fora,25,52,-27,31,28.7
302,37,Criciuma - SC,1,7,11,19,Casa,27,54,-27,32,28.83
303,38,Criciuma - SC,0,7,11,20,Fora,28,56,-28,32,28.07
304,1,Cruzeiro - MG,3,1,0,0,Fora,2,1,1,3,100.0
305,2,Cruzeiro - MG,1,1,1,0,Casa,3,2,1,4,66.67
306,3,Cruzeiro - MG,3,2,1,0,Fora,6,4,2,7,77.78
307,4,Cruzeiro - MG,0,2,1,1,Fora,7,6,1,7,58.33
308,5,Cruzeiro - MG,3,3,1,1,Casa,10,8,2,10,66.67
309,6,Cruzeiro - MG,3,4,1,1,Casa,12,8,4,13,72.22
310,7,Cruzeiro - MG,3,5,1,1,Fora,15,9,6,16,76.19
311,8,Cruzeiro - MG,0,5,1,2,Fora,15,10,5,16,66.67
312,9,Cruzeiro - MG,3,6,1,2,Casa,18,10,8,19,70.37
313,10,Cruzeiro - MG,3,7,1,2,Casa,21,11,10,22,73.33
314,11,Cruzeiro - MG,3,8,1,2,Fora,23,12,11,25,75.76
315,12,Cruzeiro - MG,3,9,1,2,Casa,28,12,16,28,77.78
316,13,Cruzeiro - MG,1,9,2,2,Fora,29,13,16,29,74.36
317,14,Cruzeiro - MG,1,9,3,2,Fora,29,13,16,30,71.43
318,15,Cruzeiro - MG,3,10,3,2,Casa,32,13,19,33,73.33
319,16,Cruzeiro - MG,3,11,3,2,Casa,33,13,20,36,75.0
320,17,Cruzeiro - MG,3,12,3,2,Fora,34,13,21,39,76.47
321,18,Cruzeiro - MG,3,13,3,2,Casa,38,15,23,42,77.78
322,19,Cruzeiro - MG,1,13,4,2,Fora,41,18,23,43,75.44
323,20,Cruzeiro - MG,3,14,4,2,Casa,43,19,24,46,76.67
324,21,Cruzeiro - MG,0,14,4,3,Fora,43,21,22,46,73.02
325,22,Cruzeiro - MG,3,15,4,3,Casa,45,21,24,49,74.24
326,23,Cruzeiro - MG,0,15,4,4,Casa,47,24,23,49,71.01
327,24,Cruzeiro - MG,3,16,4,4,Fora,49,25,24,52,72.22
328,25,Cruzeiro - MG,1,16,5,4,Fora,49,25,24,53,70.67
329,26,Cruzeiro - MG,3,17,5,4,Casa,51,26,25,56,71.79
330,27,Cruzeiro - MG,0,17,5,5,Casa,51,27,24,56,69.14
331,28,Cruzeiro - MG,0,17,5,6,Fora,51,30,21,56,66.67
332,29,Cruzeiro - MG,3,18,5,6,Fora,52,30,22,59,67.82
333,30,Cruzeiro - MG,1,18,6,6,Casa,53,31,22,60,66.67
334,31,Cruzeiro - MG,1,18,7,6,Fora,54,32,22,61,65.59
335,32,Cruzeiro - MG,3,19,7,6,Casa,56,33,23,64,66.67
336,33,Cruzeiro - MG,3,20,7,6,Casa,59,34,25,67,67.68
337,34,Cruzeiro - MG,3,21,7,6,Fora,60,34,26,70,68.63
338,35,Cruzeiro - MG,3,22,7,6,Fora,62,35,27,73,69.52
339,36,Cruzeiro - MG,3,23,7,6,Casa,64,36,28,76,70.37
340,37,Cruzeiro - MG,1,23,8,6,Fora,65,37,28,77,69.37
341,38,Cruzeiro - MG,3,24,8,6,Casa,67,38,29,80,70.18
342,1,Figueirense - SC,0,0,0,1,Fora,0,3,-3,0,0.0
343,2,Figueirense - SC,0,0,0,2,Casa,0,5,-5,0,0.0
344,3,Figueirense - SC,0,0,0,3,Fora,0,6,-6,0,0.0
345,4,Figueirense - SC,0,0,0,4,Casa,0,8,-8,0,0.0
346,5,Figueirense - SC,3,1,0,4,Fora,1,8,-7,3,20.0
347,6,Figueirense - SC,0,1,0,5,Fora,1,9,-8,3,16.67
348,7,Figueirense - SC,0,1,0,6,Casa,1,10,-9,3,14.29
349,8,Figueirense - SC,1,1,1,6,Fora,2,11,-9,4,16.67
350,9,Figueirense - SC,0,1,1,7,Casa,3,14,-11,4,14.81
351,10,Figueirense - SC,3,2,1,7,Fora,5,14,-9,7,23.33
352,11,Figueirense - SC,0,2,1,8,Casa,5,15,-10,7,21.21
353,12,Figueirense - SC,0,2,1,9,Fora,5,20,-15,7,19.44
354,13,Figueirense - SC,3,3,1,9,Casa,8,20,-12,10,25.64
355,14,Figueirense - SC,3,4,1,9,Fora,9,20,-11,13,30.95
356,15,Figueirense - SC,1,4,2,9,Casa,11,22,-11,14,31.11
357,16,Figueirense - SC,3,5,2,9,Casa,12,22,-10,17,35.42
358,17,Figueirense - SC,3,6,2,9,Fora,13,22,-9,20,39.22
359,18,Figueirense - SC,1,6,3,9,Casa,14,23,-9,21,38.89
360,19,Figueirense - SC,3,7,3,9,Fora,17,25,-8,24,42.11
361,20,Figueirense - SC,1,7,4,9,Casa,18,26,-8,25,41.67
362,21,Figueirense - SC,0,7,4,10,Fora,18,29,-11,25,39.68
363,22,Figueirense - SC,1,7,5,10,Casa,19,30,-11,26,39.39
364,23,Figueirense - SC,0,7,5,11,Fora,20,33,-13,26,37.68
365,24,Figueirense - SC,3,8,5,11,Casa,21,33,-12,29,40.28
366,25,Figueirense - SC,3,9,5,11,Casa,24,34,-10,32,42.67
