,Rodada,Time,Pontos,Vitorias,Empates,Derrotas,Em Casa?,Total de Gols,Total de Gols Tomados,Saldo de Gols,Pontos Acumulados,Aproveitamento %
95,20,Atlético - PR,3,8,5,7,Casa,25,23,2,29,48.33
96,21,Atlético - PR,1,8,6,7,Fora,25,23,2,30,47.62
97,22,Atlético - PR,0,8,6,8,Fora,25,25,0,30,45.45
98,23,Atlético - PR,1,8,7,8,Casa,26,26,0,31,44.93
99,24,Atlético - PR,3,9,7,8,Casa,29,27,2,34,47.22
100,25,Atlético - PR,0,9,7,9,Fora,29,28,1,34,45.33
101,26,Atlético - PR,0,9,7,10,Casa,29,30,-1,34,43.59
102,27,Atlético - PR,1,9,8,10,Casa,31,32,-1,35,43.21
103,28,Atlético - PR,0,9,8,11,Fora,32,34,-2,35,41.67
104,29,Atlético - PR,3,10,8,11,Fora,35,36,-1,38,43.68
105,30,Atlético - PR,3,11,8,11,Casa,37,37,0,41,45.56
106,31,Atlético - PR,1,11,9,11,Casa,37,37,0,42,45.16
107,32,Atlético - PR,0,11,9,12,Fora,37,38,-1,42,43.75
108,33,Atlético - PR,0,11,9,13,Casa,37,39,-2,42,42.42
109,34,Atlético - PR,3,12,9,13,Fora,38,39,-1,45,44.12
110,35,Atlético - PR,0,12,9,14,Fora,39,41,-2,45,42.86
111,36,Atlético - PR,3,13,9,14,Casa,42,42,0,48,44.44
112,37,Atlético - PR,0,13,9,15,Fora,42,43,-1,48,43.24
113,38,Atlético - PR,3,14,9,15,Casa,45,43,2,51,44.74
114,1,Avaí - SC,1,0,1,0,Casa,0,0,0,1,33.33
115,2,Avaí - SC,0,0,1,1,Fora,0,2,-2,1,16.67
116,3,Avaí - SC,0,0,1,2,Fora,0,4,-4,1,11.11
117,4,Avaí - SC,3,1,1,2,Casa,1,4,-3,4,33.33
118,5,Avaí - SC,0,1,1,3,Fora,1,5,-4,4,26.67
119,6,Avaí - SC,1,1,2,3,Casa,2,6,-4,5,27.78
120,7,Avaí - SC,0,1,2,4,Fora,3,9,-6,5,23.81
121,8,Avaí - SC,0,1,2,5,Fora,3,10,-7,5,20.83
122,9,Avaí - SC,0,1,2,6,Casa,3,13,-10,5,18.52
123,10,Avaí - SC,3,2,2,6,Fora,5,13,-8,8,26.67
124,11,Avaí - SC,1,2,3,6,Casa,5,13,-8,9,27.27
125,12,Avaí - SC,3,3,3,6,Fora,7,13,-6,12,33.33
126,13,Avaí - SC,0,3,3,7,Casa,8,17,-9,12,30.77
127,14,Avaí - SC,1,3,4,7,Fora,9,18,-9,13,30.95
128,15,Avaí - SC,1,3,5,7,Casa,9,18,-9,14,31.11
129,16,Avaí - SC,3,4,5,7,Casa,10,18,-8,17,35.42
130,17,Avaí - SC,0,4,5,8,Fora,10,20,-10,17,33.33
131,18,Avaí - SC,0,4,5,9,Fora,10,25,-15,17,31.48
132,19,Avaí - SC,1,4,6,9,Casa,10,25,-15,18,31.58
133,20,Avaí - SC,3,5,6,9,Fora,11,25,-14,21,35.0
134,21,Avaí - SC,1,5,7,9,Casa,12,26,-14,22,34.92
135,22,Avaí - SC,3,6,7,9,Casa,13,26,-13,25,37.88
136,23,Avaí - SC,3,7,7,9,Fora,14,26,-12,28,40.58
137,24,Avaí - SC,1,7,8,9,Casa,15,27,-12,29,40.28
138,25,Avaí - SC,1,7,9,9,Fora,16,28,-12,30,40.0
139,26,Avaí - SC,0,7,9,10,Casa,16,30,-14,30,38.46
140,27,Avaí - SC,0,7,9,11,Casa,17,32,-15,30,37.04
141,28,Avaí - SC,0,7,9,12,Fora,17,33,-16,30,35.71
142,29,Avaí - SC,1,7,10,12,Casa,18,34,-16,31,35.63
143,30,Avaí - SC,3,8,10,12,Fora,20,35,-15,34,37.78
144,31,Avaí - SC,1,8,11,12,Casa,22,37,-15,35,37.63
145,32,Avaí - SC,0,8,11,13,Fora,22,41,-19,35,36.46
146,33,Avaí - SC,0,8,11,14,Casa,23,43,-20,35,35.35
147,34,Avaí - SC,0,8,11,15,Fora,23,44,-21,35,34.31
148,35,Avaí - SC,1,8,12,15,Fora,25,46,-21,36,34.29
149,36,Avaí - SC,3,9,12,15,Casa,27,47,-20,39,36.11
150,37,Avaí - SC,3,10,12,15,Casa,28,47,-19,42,37.84
151,38,Avaí - SC,1,10,13,15,Fora,29,48,-19,43,37.72
152,1,Bahia - BA,3,1,0,0,Casa,6,2,4,3,100.0
153,2,Bahia - BA,0,1,0,1,Fora,7,4,3,3,50.0
154,3,Bahia - BA,0,1,0,2,Fora,7,5,2,3,33.33
155,4,Bahia - BA,3,2,0,2,Casa,10,5,5,6,50.0
156,5,Bahia - BA,3,3,0,2,Casa,11,5,6,9,60.0
157,6,Bahia - BA,0,3,0,3,Fora,11,6,5,9,50.0
158,7,Bahia - BA,1,3,1,3,Fora,11,6,5,10,47.62
159,8,Bahia - BA,0,3,1,4,Casa,13,10,3,10,41.67
160,9,Bahia - BA,0,3,1,5,Fora,13,13,0,10,37.04
161,10,Bahia - BA,0,3,1,6,Casa,13,14,-1,10,33.33
162,11,Bahia - BA,1,3,2,6,Fora,13,14,-1,11,33.33
163,12,Bahia - BA,1,3,3,6,Casa,14,15,-1,12,33.33
164,13,Bahia - BA,3,4,3,6,Fora,17,15,2,15,38.46
165,14,Bahia - BA,1,4,4,6,Casa,18,16,2,16,38.1
166,15,Bahia - BA,3,5,4,6,Fora,20,16,4,19,42.22
167,16,Bahia - BA,0,5,4,7,Fora,20,19,1,19,39.58
168,17,Bahia - BA,0,5,4,8,Casa,21,22,-1,19,37.25
169,18,Bahia - BA,1,5,5,8,Fora,22,23,-1,20,37.04
170,19,Bahia - BA,3,6,5,8,Casa,24,24,0,23,40.35
171,20,Bahia - BA,0,6,5,9,Fora,25,28,-3,23,38.33
172,21,Bahia - BA,3,7,5,9,Casa,28,28,0,26,41.27
173,22,Bahia - BA,0,7,5,10,Casa,29,30,-1,26,39.39
174,23,Bahia - BA,1,7,6,10,Fora,30,31,-1,27,39.13
175,24,Bahia - BA,0,7,6,11,Fora,30,32,-2,27,37.5
176,25,Bahia - BA,3,8,6,11,Casa,31,32,-1,30,40.0
177,26,Bahia - BA,1,8,7,11,Casa,32,33,-1,31,39.74
178,27,Bahia - BA,1,8,8,11,Fora,34,35,-1,32,39.51
179,28,Bahia - BA,3,9,8,11,Casa,36,35,1,35,41.67
180,29,Bahia - BA,0,9,8,12,Fora,37,39,-2,35,40.23
181,30,Bahia - BA,3,10,8,12,Casa,39,40,-1,38,42.22
182,31,Bahia - BA,1,10,9,12,Fora,40,41,-1,39,41.94
183,32,Bahia - BA,3,11,9,12,Casa,42,41,1,42,43.75
184,33,Bahia - BA,3,12,9,12,Fora,44,42,2,45,45.45
185,34,Bahia - BA,1,12,10,12,Casa,46,44,2,46,45.1
186,35,Bahia - BA,3,13,10,12,Casa,49,45,4,49,46.67
187,36,Bahia - BA,0,13,10,13,Fora,49,46,3,49,45.37
188,37,Bahia - BA,0,13,10,14,Casa,49,47,2,49,44.14
189,38,Bahia - BA,1,13,11,14,Fora,50,48,2,50,43.86
190,1,Botafogo - RJ,0,0,0,1,Fora,0,2,-2,0,0.0
191,2,Botafogo - RJ,3,1,0,1,Casa,2,2,0,3,50.0
192,3,Botafogo - RJ,3,2,0,1,Casa,3,2,1,6,66.67
193,4,Botafogo - RJ,1,2,1,1,Fora,3,2,1,7,58.33
194,5,Botafogo - RJ,0,2,1,2,Fora,3,3,0,7,46.67
195,6,Botafogo - RJ,1,2,2,2,Casa,5,5,0,8,44.44
196,7,Botafogo - RJ,1,2,3,2,Fora,7,7,0,9,42.86
197,8,Botafogo - RJ,3,3,3,2,Fora,9,7,2,12,50.0
198,9,Botafogo - RJ,3,4,3,2,Casa,12,8,4,15,55.56
199,10,Botafogo - RJ,0,4,3,3,Casa,12,10,2,15,50.0
200,11,Botafogo - RJ,0,4,3,4,Fora,12,11,1,15,45.45
201,12,Botafogo - RJ,1,4,4,4,Casa,13,12,1,16,44.44
202,13,Botafogo - RJ,3,5,4,4,Fora,14,12,2,19,48.72
203,14,Botafogo - RJ,3,6,4,4,Casa,16,13,3,22,52.38
204,15,Botafogo - RJ,1,6,5,4,Fora,16,13,3,23,51.11
205,16,Botafogo - RJ,1,6,6,4,Fora,17,14,3,24,50.0
206,17,Botafogo - RJ,0,6,6,5,Casa,20,18,2,24,47.06
207,18,Botafogo - RJ,0,6,6,6,Casa,21,20,1,24,44.44
208,19,Botafogo - RJ,1,6,7,6,Fora,21,20,1,25,43.86
209,20,Botafogo - RJ,3,7,7,6,Casa,22,20,2,28,46.67
210,21,Botafogo - RJ,0,7,7,7,Fora,23,22,1,28,44.44
211,22,Botafogo - RJ,3,8,7,7,Fora,25,23,2,31,46.97
212,23,Botafogo - RJ,3,9,7,7,Casa,27,23,4,34,49.28
213,24,Botafogo - RJ,3,10,7,7,Casa,29,23,6,37,51.39
214,25,Botafogo - RJ,3,11,7,7,Fora,32,25,7,40,53.33
215,26,Botafogo - RJ,0,11,7,8,Casa,34,28,6,40,51.28
216,27,Botafogo - RJ,3,12,7,8,Casa,36,29,7,43,53.09
217,28,Botafogo - RJ,0,12,7,9,Fora,36,30,6,43,51.19
218,29,Botafogo - RJ,1,12,8,9,Fora,37,31,6,44,50.57
219,30,Botafogo - RJ,3,13,8,9,Casa,39,32,7,47,52.22
220,31,Botafogo - RJ,1,13,9,9,Fora,39,32,7,48,51.61
221,32,Botafogo - RJ,0,13,9,10,Casa,40,34,6,48,50.0
222,33,Botafogo - RJ,3,14,9,10,Fora,42,35,7,51,51.52
223,34,Botafogo - RJ,0,14,9,11,Casa,42,36,6,51,50.0
224,35,Botafogo - RJ,0,14,9,12,Casa,43,38,5,51,48.57
225,36,Botafogo - RJ,1,14,10,12,Fora,43,38,5,52,48.15
226,37,Botafogo - RJ,0,14,10,13,Fora,43,40,3,52,46.85
227,38,Botafogo - RJ,1,14,11,13,Casa,45,42,3,53,46.49
228,1,Chapecoense - SC,1,0,1,0,Fora,1,1,0,1,33.33
229,2,Chapecoense - SC,3,1,1,0,Casa,2,1,1,4,66.67
230,3,Chapecoense - SC,3,2,1,0,Casa,4,1,3,7,77.78
231,4,Chapecoense - SC,3,3,1,0,Fora,6,1,5,10,83.33
232,5,Chapecoense - SC,0,3,1,1,Casa,9,7,2,10,66.67
233,6,Chapecoense - SC,0,3,1,2,Fora,11,10,1,10,55.56
234,7,Chapecoense - SC,3,4,1,2,Casa,13,11,2,13,61.9
235,8,Chapecoense - SC,0,4,1,3,Casa,13,13,0,13,54.17
236,9,Chapecoense - SC,0,4,1,4,Fora,14,18,-4,13,48.15
237,10,Chapecoense - SC,0,4,1,5,Casa,14,19,-5,13,43.33
238,11,Chapecoense - SC,1,4,2,5,Fora,17,22,-5,14,42.42
239,12,Chapecoense - SC,1,4,3,5,Casa,18,23,-5,15,41.67
240,13,Chapecoense - SC,0,4,3,6,Fora,18,26,-8,15,38.46
241,14,Chapecoense - SC,3,5,3,6,Casa,20,26,-6,18,42.86
242,15,Chapecoense - SC,0,5,3,7,Fora,20,27,-7,18,40.0
243,16,Chapecoense - SC,3,6,3,7,Fora,22,28,-6,21,43.75
244,17,Chapecoense - SC,0,6,3,8,Casa,23,30,-7,21,41.18
245,18,Chapecoense - SC,1,6,4,8,Casa,24,31,-7,22,40.74
246,19,Chapecoense - SC,0,6,4,9,Fora,24,33,-9,22,38.6
247,20,Chapecoense - SC,0,6,4,10,Casa,24,34,-10,22,36.67
248,21,Chapecoense - SC,3,7,4,10,Fora,26,34,-8,25,39.68
249,22,Chapecoense - SC,0,7,4,11,Fora,26,35,-9,25,37.88
250,23,Chapecoense - SC,0,7,4,12,Casa,27,37,-10,25,36.23
251,24,Chapecoense - SC,3,8,4,12,Fora,28,37,-9,28,38.89
252,25,Chapecoense - SC,3,9,4,12,Casa,29,37,-8,31,41.33
253,26,Chapecoense - SC,1,9,5,12,Fora,30,38,-8,32,41.03
254,27,Chapecoense - SC,0,9,5,13,Fora,31,40,-9,32,39.51
255,28,Chapecoense - SC,0,9,5,14,Casa,31,41,-10,32,38.1
256,29,Chapecoense - SC,3,10,5,14,Fora,34,43,-9,35,40.23
257,30,Chapecoense - SC,3,11,5,14,Casa,36,43,-7,38,42.22
258,31,Chapecoense - SC,1,11,6,14,Fora,36,43,-7,39,41.94
259,32,Chapecoense - SC,1,11,7,14,Casa,37,44,-7,40,41.67
260,33,Chapecoense - SC,1,11,8,14,Fora,39,46,-7,41,41.41
261,34,Chapecoense - SC,3,12,8,14,Casa,41,46,-5,44,43.14
262,35,Chapecoense - SC,3,13,8,14,Casa,43,47,-4,47,44.76
263,36,Chapecoense - SC,1,13,9,14,Fora,44,48,-4,48,44.44
264,37,Chapecoense - SC,3,14,9,14,Fora,45,48,-3,51,45.95
265,38,Chapecoense - SC,3,15,9,14,Casa,47,49,-2,54,47.37
266,1,Corinthians - SP,1,0,1,0,Casa,1,1,0,1,33.33
267,2,Corinthians - SP,3,1,1,0,Fora,2,1,1,4,66.67
268,3,Corinthians - SP,3,2,1,0,Fora,3,1,2,7,77.78
269,4,Corinthians - SP,3,3,1,0,Casa,5,1,4,10,83.33
270,5,Corinthians - SP,3,4,1,0,Fora,10,3,7,13,86.67
271,6,Corinthians - SP,3,5,1,0,Casa,13,5,8,16,88.89
272,7,Corinthians - SP,3,6,1,0,Casa,14,5,9,19,90.48
273,8,Corinthians - SP,1,6,2,0,Fora,14,5,9,20,83.33
274,9,Corinthians - SP,3,7,2,0,Casa,17,5,12,23,85.19
275,10,Corinthians - SP,3,8,2,0,Fora,18,5,13,26,86.67
276,11,Corinthians - SP,3,9,2,0,Casa,19,5,14,29,87.88
277,12,Corinthians - SP,3,10,2,0,Casa,21,5,16,32,88.89
278,13,Corinthians - SP,3,11,2,0,Fora,23,5,18,35,89.74
279,14,Corinthians - SP,1,11,3,0,Casa,25,7,18,36,85.71
280,15,Corinthians - SP,1,11,4,0,Fora,25,7,18,37,82.22
281,16,Corinthians - SP,3,12,4,0,Fora,26,7,19,40,83.33
282,17,Corinthians - SP,1,12,5,0,Casa,27,8,19,41,80.39
283,18,Corinthians - SP,3,13,5,0,Fora,29,8,21,44,81.48
284,19,Corinthians - SP,3,14,5,0,Casa,32,9,23,47,82.46
285,20,Corinthians - SP,3,15,5,0,Fora,33,9,24,50,83.33
286,21,Corinthians - SP,0,15,5,1,Casa,33,10,23,50,79.37
287,22,Corinthians - SP,0,15,5,2,Casa,33,11,22,50,75.76
288,23,Corinthians - SP,0,15,5,3,Fora,33,13,20,50,72.46
289,24,Corinthians - SP,3,16,5,3,Casa,34,13,21,53,73.61
290,25,Corinthians - SP,1,16,6,3,Fora,35,14,21,54,72.0
291,26,Corinthians - SP,1,16,7,3,Fora,36,15,21,55,70.51
292,27,Corinthians - SP,3,17,7,3,Casa,39,16,23,58,71.6
293,28,Corinthians - SP,0,17,7,4,Fora,39,18,21,58,69.05
294,29,Corinthians - SP,1,17,8,4,Casa,39,18,21,59,67.82
295,30,Corinthians - SP,0,17,8,5,Fora,40,20,20,59,65.56
296,31,Corinthians - SP,0,17,8,6,Fora,40,21,19,59,63.44
297,32,Corinthians - SP,3,18,8,6,Casa,43,23,20,62,64.58
298,33,Corinthians - SP,3,19,8,6,Fora,44,23,21,65,65.66
299,34,Corinthians - SP,3,20,8,6,Casa,45,23,22,68,66.67
300,35,Corinthians - SP,3,21,8,6,Casa,48,24,24,71,67.62
301,36,Corinthians - SP,0,21,8,7,Fora,48,27,21,71,65.74
302,37,Corinthians - SP,1,21,9,7,Casa,50,29,21,72,64.86
303,38,Corinthians - SP,0,21,9,8,Fora,50,30,20,72,63.16
304,1,Coritiba - PR,3,1,0,0,Casa,4,1,3,3,100.0
305,2,Coritiba - PR,0,1,0,1,Fora,4,2,2,3,50.0
306,3,Coritiba - PR,3,2,0,1,Fora,5,2,3,6,66.67
307,4,Coritiba - PR,3,3,0,1,Casa,6,2,4,9,75.0
308,5,Coritiba - PR,3,4,0,1,Casa,7,2,5,12,80.0
309,6,Coritiba - PR,1,4,1,1,Fora,9,4,5,13,72.22
310,7,Coritiba - PR,1,4,2,1,Casa,9,4,5,14,66.67
311,8,Coritiba - PR,1,4,3,1,Casa,9,4,5,15,62.5
312,9,Coritiba - PR,0,4,3,2,Fora,9,6,3,15,55.56
313,10,Coritiba - PR,0,4,3,3,Fora,9,8,1,15,50.0
314,11,Coritiba - PR,1,4,4,3,Casa,11,10,1,16,48.48
315,12,Coritiba - PR,0,4,4,4,Casa,11,13,-2,16,44.44
316,13,Coritiba - PR,3,5,4,4,Fora,15,14,1,19,48.72
317,14,Coritiba - PR,0,5,4,5,Casa,16,16,0,19,45.24
318,15,Coritiba - PR,0,5,4,6,Fora,16,20,-4,19,42.22
319,16,Coritiba - PR,0,5,4,7,Fora,17,22,-5,19,39.58
320,17,Coritiba - PR,0,5,4,8,Casa,17,24,-7,19,37.25
321,18,Coritiba - PR,3,6,4,8,Fora,19,25,-6,22,40.74
322,19,Coritiba - PR,3,7,4,8,Casa,21,25,-4,25,43.86
323,20,Coritiba - PR,0,7,4,9,Fora,21,26,-5,25,41.67
324,21,Coritiba - PR,1,7,5,9,Casa,21,26,-5,26,41.27
325,22,Coritiba - PR,0,7,5,10,Casa,21,27,-6,26,39.39
326,23,Coritiba - PR,1,7,6,10,Fora,22,28,-6,27,39.13
327,24,Coritiba - PR,0,7,6,11,Fora,22,29,-7,27,37.5
328,25,Coritiba - PR,0,7,6,12,Casa,24,32,-8,27,36.0
329,26,Coritiba - PR,1,7,7,12,Fora,25,33,-8,28,35.9
330,27,Coritiba - PR,0,7,7,13,Fora,26,36,-10,28,34.57
331,28,Coritiba - PR,0,7,7,14,Casa,26,37,-11,28,33.33
332,29,Coritiba - PR,3,8,7,14,Casa,27,37,-10,31,35.63
333,30,Coritiba - PR,1,8,8,14,Fora,28,38,-10,32,35.56
334,31,Coritiba - PR,3,9,8,14,Fora,32,41,-9,35,37.63
335,32,Coritiba - PR,3,10,8,14,Casa,36,41,-5,38,39.58
336,33,Coritiba - PR,1,10,9,14,Fora,38,43,-5,39,39.39
337,34,Coritiba - PR,1,10,10,14,Casa,39,44,-5,40,39.22
338,35,Coritiba - PR,3,11,10,14,Casa,40,44,-4,43,40.95
339,36,Coritiba - PR,0,11,10,15,Fora,40,47,-7,43,39.81
340,37,Coritiba - PR,0,11,10,16,Casa,41,49,-8,43,38.74
341,38,Coritiba - PR,0,11,10,17,Fora,42,51,-9,43,37.72
342,1,Cruzeiro - MG,3,1,0,0,Casa,1,0,1,3,100.0
343,2,Cruzeiro - MG,1,1,1,0,Fora,2,1,1,4,66.67
344,3,Cruzeiro - MG,3,2,1,0,Fora,3,1,2,7,77.78
345,4,Cruzeiro - MG,0,2,1,1,Casa,3,3,0,7,58.33
346,5,Cruzeiro - MG,0,2,1,2,Fora,3,4,-1,7,46.67
347,6,Cruzeiro - MG,3,3,1,2,Casa,5,4,1,10,55.56
348,7,Cruzeiro - MG,0,3,1,3,Fora,5,5,0,10,47.62
349,8,Cruzeiro - MG,1,3,2,3,Casa,8,8,0,11,45.83
350,9,Cruzeiro - MG,0,3,2,4,Fora,8,9,-1,11,40.74
351,10,Cruzeiro - MG,3,4,2,4,Casa,10,9,1,14,46.67
352,11,Cruzeiro - MG,0,4,2,5,Fora,11,12,-1,14,42.42
353,12,Cruzeiro - MG,3,5,2,5,Casa,14,13,1,17,47.22
354,13,Cruzeiro - MG,3,6,2,5,Fora,16,13,3,20,51.28
355,14,Cruzeiro - MG,1,6,3,5,Casa,17,14,3,21,50.0
356,15,Cruzeiro - MG,1,6,4,5,Fora,18,15,3,22,48.89
357,16,Cruzeiro - MG,0,6,4,6,Fora,18,16,2,22,45.83
358,17,Cruzeiro - MG,1,6,5,6,Casa,18,16,2,23,45.1
359,18,Cruzeiro - MG,3,7,5,6,Fora,21,16,5,26,48.15
360,19,Cruzeiro - MG,1,7,6,6,Casa,21,16,5,27,47.37
361,20,Cruzeiro - MG,0,7,6,7,Fora,23,19,4,27,45.0
362,21,Cruzeiro - MG,3,8,6,7,Casa,25,19,6,30,47.62
363,22,Cruzeiro - MG,1,8,7,7,Casa,26,20,6,31,46.97
364,23,Cruzeiro - MG,3,9,7,7,Fora,28,21,7,34,49.28
365,24,Cruzeiro - MG,3,10,7,7,Casa,29,21,8,37,51.39
366,25,Cruzeiro - MG,3,11,7,7,Fora,31,22,9,40,53.33
367,26,Cruzeiro - MG,1,11,8,7,Casa,32,23,9,41,52.56
368,27,Cruzeiro - MG,3,12,8,7,Fora,33,23,10,44,54.32
