,Rodada,Time,Pontos,Vitorias,Empates,Derrotas,Em Casa?,Total de Gols,Total de Gols Tomados,Saldo de Gols,Pontos Acumulados,Aproveitamento %
479,24,Internacional - RS,0,7,6,11,Fora,26,29,-3,27,37.5
480,25,Internacional - RS,0,7,6,12,Casa,26,30,-4,27,36.0
481,26,Internacional - RS,0,7,6,13,Fora,26,31,-5,27,34.62
482,27,Internacional - RS,0,7,6,14,Fora,27,34,-7,27,33.33
483,28,Internacional - RS,3,8,6,14,Casa,28,34,-6,30,35.71
484,29,Internacional - RS,3,9,6,14,Casa,29,34,-5,33,37.93
485,30,Internacional - RS,0,9,6,15,Fora,29,35,-6,33,36.67
486,31,Internacional - RS,3,10,6,15,Casa,31,36,-5,36,38.71
487,32,Internacional - RS,1,10,7,15,Fora,31,36,-5,37,38.54
488,33,Internacional - RS,1,10,8,15,Casa,32,37,-5,38,38.38
489,34,Internacional - RS,0,10,8,16,Fora,32,38,-6,38,37.25
490,35,Internacional - RS,1,10,9,16,Casa,33,39,-6,39,37.14
491,36,Internacional - RS,0,10,9,17,Fora,33,40,-7,39,36.11
492,37,Internacional - RS,3,11,9,17,Casa,34,40,-6,42,37.84
493,38,Internacional - RS,1,11,10,17,Fora,35,41,-6,43,37.72
494,1,Palmeiras - SP,3,1,0,0,Casa,4,0,4,3,100.0
495,2,Palmeiras - SP,0,1,0,1,Fora,5,2,3,3,50.0
496,3,Palmeiras - SP,3,2,0,1,Casa,7,2,5,6,66.67
497,4,Palmeiras - SP,0,2,0,2,Fora,7,3,4,6,50.0
498,5,Palmeiras - SP,3,3,0,2,Casa,11,6,5,9,60.0
499,6,Palmeiras - SP,3,4,0,2,Fora,13,7,6,12,66.67
500,7,Palmeiras - SP,3,5,0,2,Casa,14,7,7,15,71.43
501,8,Palmeiras - SP,1,5,1,2,Fora,16,9,7,16,66.67
502,9,Palmeiras - SP,3,6,1,2,Casa,19,10,9,19,70.37
503,10,Palmeiras - SP,3,7,1,2,Casa,21,10,11,22,73.33
504,11,Palmeiras - SP,0,7,1,3,Fora,22,12,10,22,66.67
505,12,Palmeiras - SP,3,8,1,3,Casa,26,12,14,25,69.44
506,13,Palmeiras - SP,3,9,1,3,Fora,29,13,16,28,71.79
507,14,Palmeiras - SP,1,9,2,3,Casa,30,14,16,29,69.05
508,15,Palmeiras - SP,3,10,2,3,Fora,31,14,17,32,71.11
509,16,Palmeiras - SP,0,10,2,4,Casa,31,15,16,32,66.67
510,17,Palmeiras - SP,0,10,2,5,Fora,32,18,14,32,62.75
511,18,Palmeiras - SP,1,10,3,5,Fora,33,19,14,33,61.11
512,19,Palmeiras - SP,3,11,3,5,Casa,35,20,15,36,63.16
513,20,Palmeiras - SP,3,12,3,5,Fora,36,20,16,39,65.0
514,21,Palmeiras - SP,1,12,4,5,Casa,38,22,16,40,63.49
515,22,Palmeiras - SP,3,13,4,5,Fora,40,22,18,43,65.15
516,23,Palmeiras - SP,3,14,4,5,Casa,42,23,19,46,66.67
517,24,Palmeiras - SP,1,14,5,5,Fora,42,23,19,47,65.28
518,25,Palmeiras - SP,1,14,6,5,Casa,43,24,19,48,64.0
519,26,Palmeiras - SP,3,15,6,5,Fora,45,24,21,51,65.38
520,27,Palmeiras - SP,3,16,6,5,Casa,47,25,22,54,66.67
521,28,Palmeiras - SP,3,17,6,5,Fora,50,27,23,57,67.86
522,29,Palmeiras - SP,3,18,6,5,Fora,52,27,25,60,68.97
523,30,Palmeiras - SP,1,18,7,5,Casa,52,27,25,61,67.78
524,31,Palmeiras - SP,3,19,7,5,Fora,54,28,26,64,68.82
525,32,Palmeiras - SP,3,20,7,5,Casa,56,29,27,67,69.79
526,33,Palmeiras - SP,0,20,7,6,Fora,56,30,26,67,67.68
527,34,Palmeiras - SP,3,21,7,6,Casa,57,30,27,70,68.63
528,35,Palmeiras - SP,1,21,8,6,Fora,58,31,27,71,67.62
529,36,Palmeiras - SP,3,22,8,6,Casa,59,31,28,74,68.52
530,37,Palmeiras - SP,3,23,8,6,Casa,60,31,29,77,69.37
531,38,Palmeiras - SP,3,24,8,6,Fora,62,32,30,80,70.18
532,1,Ponte Preta - SP,1,0,1,0,Fora,0,0,0,1,33.33
533,2,Ponte Preta - SP,3,1,1,0,Casa,2,1,1,4,66.67
534,3,Ponte Preta - SP,0,1,1,1,Fora,2,4,-2,4,44.44
535,4,Ponte Preta - SP,0,1,1,2,Casa,3,6,-3,4,33.33
536,5,Ponte Preta - SP,3,2,1,2,Fora,5,7,-2,7,46.67
537,6,Ponte Preta - SP,0,2,1,3,Fora,5,8,-3,7,38.89
538,7,Ponte Preta - SP,3,3,1,3,Casa,7,9,-2,10,47.62
539,8,Ponte Preta - SP,3,4,1,3,Casa,10,11,-1,13,54.17
540,9,Ponte Preta - SP,0,4,1,4,Fora,10,14,-4,13,48.15
541,10,Ponte Preta - SP,0,4,1,5,Casa,10,18,-8,13,43.33
542,11,Ponte Preta - SP,1,4,2,5,Fora,11,19,-8,14,42.42
543,12,Ponte Preta - SP,3,5,2,5,Fora,14,19,-5,17,47.22
544,13,Ponte Preta - SP,3,6,2,5,Casa,15,19,-4,20,51.28
545,14,Ponte Preta - SP,3,7,2,5,Casa,17,20,-3,23,54.76
546,15,Ponte Preta - SP,0,7,2,6,Fora,18,23,-5,23,51.11
547,16,Ponte Preta - SP,1,7,3,6,Casa,20,25,-5,24,50.0
548,17,Ponte Preta - SP,0,7,3,7,Fora,20,28,-8,24,47.06
549,18,Ponte Preta - SP,3,8,3,7,Casa,22,28,-6,27,50.0
550,19,Ponte Preta - SP,0,8,3,8,Fora,23,31,-8,27,47.37
551,20,Ponte Preta - SP,3,9,3,8,Casa,25,31,-6,30,50.0
552,21,Ponte Preta - SP,1,9,4,8,Fora,27,33,-6,31,49.21
553,22,Ponte Preta - SP,3,10,4,8,Casa,29,33,-4,34,51.52
554,23,Ponte Preta - SP,0,10,4,9,Fora,30,35,-5,34,49.28
555,24,Ponte Preta - SP,1,10,5,9,Casa,31,36,-5,35,48.61
556,25,Ponte Preta - SP,3,11,5,9,Casa,34,36,-2,38,50.67
557,26,Ponte Preta - SP,1,11,6,9,Fora,36,38,-2,39,50.0
558,27,Ponte Preta - SP,0,11,6,10,Fora,36,41,-5,39,48.15
559,28,Ponte Preta - SP,0,11,6,11,Casa,37,43,-6,39,46.43
560,29,Ponte Preta - SP,0,11,6,12,Fora,37,45,-8,39,44.83
561,30,Ponte Preta - SP,3,12,6,12,Casa,39,45,-6,42,46.67
562,31,Ponte Preta - SP,3,13,6,12,Casa,42,45,-3,45,48.39
563,32,Ponte Preta - SP,0,13,6,13,Fora,42,47,-5,45,46.88
564,33,Ponte Preta - SP,0,13,6,14,Fora,42,48,-6,45,45.45
565,34,Ponte Preta - SP,0,13,6,15,Casa,43,50,-7,45,44.12
566,35,Ponte Preta - SP,1,13,7,15,Fora,44,51,-7,46,43.81
567,36,Ponte Preta - SP,3,14,7,15,Casa,45,51,-6,49,45.37
568,37,Ponte Preta - SP,1,14,8,15,Fora,46,52,-6,50,45.05
569,38,Ponte Preta - SP,3,15,8,15,Casa,48,52,-4,53,46.49
570,1,Santa Cruz - PE,3,1,0,0,Casa,4,1,3,3,100.0
571,2,Santa Cruz - PE,1,1,1,0,Fora,6,3,3,4,66.67
572,3,Santa Cruz - PE,3,2,1,0,Casa,10,4,6,7,77.78
573,4,Santa Cruz - PE,1,2,2,0,Fora,11,5,6,8,66.67
574,5,Santa Cruz - PE,0,2,2,1,Casa,11,6,5,8,53.33
575,6,Santa Cruz - PE,0,2,2,2,Fora,11,7,4,8,44.44
576,7,Santa Cruz - PE,0,2,2,3,Casa,11,9,2,8,38.1
577,8,Santa Cruz - PE,3,3,2,3,Casa,12,9,3,11,45.83
578,9,Santa Cruz - PE,0,3,2,4,Fora,13,12,1,11,40.74
579,10,Santa Cruz - PE,0,3,2,5,Casa,13,13,0,11,36.67
580,11,Santa Cruz - PE,0,3,2,6,Fora,14,15,-1,11,33.33
581,12,Santa Cruz - PE,0,3,2,7,Casa,14,18,-4,11,30.56
582,13,Santa Cruz - PE,0,3,2,8,Fora,15,20,-5,11,28.21
583,14,Santa Cruz - PE,3,4,2,8,Casa,16,20,-4,14,33.33
584,15,Santa Cruz - PE,3,5,2,8,Fora,19,20,-1,17,37.78
585,16,Santa Cruz - PE,0,5,2,9,Casa,19,21,-2,17,35.42
586,17,Santa Cruz - PE,0,5,2,10,Fora,19,24,-5,17,33.33
587,18,Santa Cruz - PE,1,5,3,10,Fora,19,24,-5,18,33.33
588,19,Santa Cruz - PE,0,5,3,11,Casa,20,26,-6,18,31.58
589,20,Santa Cruz - PE,1,5,4,11,Fora,22,28,-6,19,31.67
590,21,Santa Cruz - PE,0,5,4,12,Casa,22,29,-7,19,30.16
591,22,Santa Cruz - PE,0,5,4,13,Fora,22,31,-9,19,28.79
592,23,Santa Cruz - PE,1,5,5,13,Casa,24,33,-9,20,28.99
593,24,Santa Cruz - PE,0,5,5,14,Fora,27,38,-11,20,27.78
594,25,Santa Cruz - PE,3,6,5,14,Casa,28,38,-10,23,30.67
595,26,Santa Cruz - PE,0,6,5,15,Fora,30,41,-11,23,29.49
596,27,Santa Cruz - PE,0,6,5,16,Fora,31,44,-13,23,28.4
597,28,Santa Cruz - PE,0,6,5,17,Casa,33,47,-14,23,27.38
598,29,Santa Cruz - PE,0,6,5,18,Fora,33,50,-17,23,26.44
599,30,Santa Cruz - PE,0,6,5,19,Casa,35,54,-19,23,25.56
600,31,Santa Cruz - PE,0,6,5,20,Fora,35,57,-22,23,24.73
601,32,Santa Cruz - PE,0,6,5,21,Casa,35,58,-23,23,23.96
602,33,Santa Cruz - PE,1,6,6,21,Fora,36,59,-23,24,24.24
603,34,Santa Cruz - PE,3,7,6,21,Casa,37,59,-22,27,26.47
604,35,Santa Cruz - PE,0,7,6,22,Fora,37,60,-23,27,25.71
605,36,Santa Cruz - PE,1,7,7,22,Casa,40,63,-23,28,25.93
606,37,Santa Cruz - PE,3,8,7,22,Casa,45,64,-19,31,27.93
607,38,Santa Cruz - PE,0,8,7,23,Fora,45,69,-24,31,27.19
608,1,Santos - SP,0,0,0,1,Fora,0,1,-1,0,0.0
609,2,Santos - SP,3,1,0,1,Casa,2,2,0,3,50.0
610,3,Santos - SP,1,1,1,1,Fora,4,4,0,4,44.44
611,4,Santos - SP,0,1,1,2,Casa,4,5,-1,4,33.33
612,5,Santos - SP,0,1,1,3,Fora,4,6,-2,4,26.67
613,6,Santos - SP,3,2,1,3,Casa,7,6,1,7,38.89
614,7,Santos - SP,3,3,1,3,Fora,9,6,3,10,47.62
615,8,Santos - SP,3,4,1,3,Casa,11,6,5,13,54.17
616,9,Santos - SP,0,4,1,4,Fora,11,7,4,13,48.15
617,10,Santos - SP,3,5,1,4,Fora,15,9,6,16,53.33
618,11,Santos - SP,3,6,1,4,Casa,18,9,9,19,57.58
619,12,Santos - SP,0,6,1,5,Fora,20,12,8,19,52.78
620,13,Santos - SP,3,7,1,5,Casa,23,12,11,22,56.41
621,14,Santos - SP,1,7,2,5,Fora,24,13,11,23,54.76
622,15,Santos - SP,3,8,2,5,Casa,27,14,13,26,57.78
623,16,Santos - SP,3,9,2,5,Fora,30,16,14,29,60.42
624,17,Santos - SP,3,10,2,5,Casa,32,16,16,32,62.75
625,18,Santos - SP,1,10,3,5,Casa,32,16,16,33,61.11
626,19,Santos - SP,0,10,3,6,Fora,32,17,15,33,57.89
627,20,Santos - SP,3,11,3,6,Casa,35,17,18,36,60.0
628,21,Santos - SP,0,11,3,7,Fora,36,19,17,36,57.14
629,22,Santos - SP,0,11,3,8,Casa,36,20,16,36,54.55
630,23,Santos - SP,0,11,3,9,Fora,37,22,15,36,52.17
631,24,Santos - SP,3,12,3,9,Casa,39,23,16,39,54.17
632,25,Santos - SP,3,13,3,9,Fora,40,23,17,42,56.0
633,26,Santos - SP,3,14,3,9,Casa,43,25,18,45,57.69
634,27,Santos - SP,0,14,3,10,Fora,43,26,17,45,55.56
635,28,Santos - SP,3,15,3,10,Casa,45,26,19,48,57.14
636,29,Santos - SP,3,16,3,10,Casa,47,27,20,51,58.62
637,30,Santos - SP,3,17,3,10,Fora,48,27,21,54,60.0
638,31,Santos - SP,1,17,4,10,Casa,49,28,21,55,59.14
639,32,Santos - SP,3,18,4,10,Fora,50,28,22,58,60.42
640,33,Santos - SP,3,19,4,10,Casa,51,28,23,61,61.62
641,34,Santos - SP,3,20,4,10,Fora,53,29,24,64,62.75
642,35,Santos - SP,3,21,4,10,Casa,56,31,25,67,63.81
643,36,Santos - SP,1,21,5,10,Fora,58,33,25,68,62.96
644,37,Santos - SP,0,21,5,11,Fora,58,35,23,68,61.26
645,38,Santos - SP,3,22,5,11,Casa,59,35,24,71,62.28
646,1,Sport - PE,0,0,0,1,Fora,0,1,-1,0,0.0
647,2,Sport - PE,1,0,1,1,Casa,1,2,-1,1,16.67
648,3,Sport - PE,0,0,1,2,Fora,1,3,-2,1,11.11
649,4,Sport - PE,0,0,1,3,Casa,1,5,-4,1,8.33
650,5,Sport - PE,3,1,1,3,Fora,2,5,-3,4,26.67
651,6,Sport - PE,1,1,2,3,Casa,6,9,-3,5,27.78
652,7,Sport - PE,0,1,2,4,Fora,8,12,-4,5,23.81
653,8,Sport - PE,0,1,2,5,Fora,8,14,-6,5,20.83
654,9,Sport - PE,3,2,2,5,Casa,10,15,-5,8,29.63
655,10,Sport - PE,1,2,3,5,Fora,10,15,-5,9,30.0
656,11,Sport - PE,3,3,3,5,Casa,15,16,-1,12,36.36
657,12,Sport - PE,0,3,3,6,Fora,17,19,-2,12,33.33
658,13,Sport - PE,0,3,3,7,Casa,18,22,-4,12,30.77
659,14,Sport - PE,0,3,3,8,Fora,19,24,-5,12,28.57
660,15,Sport - PE,3,4,3,8,Casa,23,26,-3,15,33.33
661,16,Sport - PE,3,5,3,8,Fora,25,27,-2,18,37.5
662,17,Sport - PE,3,6,3,8,Casa,27,27,0,21,41.18
663,18,Sport - PE,1,6,4,8,Casa,28,28,0,22,40.74
664,19,Sport - PE,1,6,5,8,Fora,29,29,0,23,40.35
665,20,Sport - PE,3,7,5,8,Casa,30,29,1,26,43.33
666,21,Sport - PE,0,7,5,9,Fora,30,32,-2,26,41.27
667,22,Sport - PE,1,7,6,9,Casa,31,33,-2,27,40.91
668,23,Sport - PE,0,7,6,10,Fora,31,36,-5,27,39.13
669,24,Sport - PE,3,8,6,10,Casa,36,39,-3,30,41.67
670,25,Sport - PE,0,8,6,11,Fora,36,40,-4,30,40.0
671,26,Sport - PE,0,8,6,12,Casa,36,41,-5,30,38.46
672,27,Sport - PE,3,9,6,12,Casa,37,41,-4,33,40.74
673,28,Sport - PE,0,9,6,13,Fora,38,44,-6,33,39.29
674,29,Sport - PE,1,9,7,13,Casa,39,45,-6,34,39.08
675,30,Sport - PE,0,9,7,14,Fora,39,48,-9,34,37.78
676,31,Sport - PE,3,10,7,14,Casa,40,48,-8,37,39.78
677,32,Sport - PE,0,10,7,15,Fora,41,50,-9,37,38.54
678,33,Sport - PE,3,11,7,15,Casa,42,50,-8,40,40.4
679,34,Sport - PE,3,12,7,15,Fora,45,50,-5,43,42.16
680,35,Sport - PE,0,12,7,16,Casa,45,51,-6,43,40.95
681,36,Sport - PE,0,12,7,17,Fora,45,53,-8,43,39.81
682,37,Sport - PE,1,12,8,17,Fora,47,55,-8,44,39.64
683,38,Sport - PE,3,13,8,17,Casa,49,55,-6,47,41.23
684,1,São Paulo - SP,3,1,0,0,Fora,1,0,1,3,100.0
685,2,São Paulo - SP,0,1,0,1,Casa,2,2,0,3,50.0
686,3,São Paulo - SP,1,1,1,1,Fora,3,3,0,4,44.44
687,4,São Paulo - SP,3,2,1,1,Casa,4,3,1,7,58.33
688,5,São Paulo - SP,0,2,1,2,Fora,4,4,0,7,46.67
689,6,São Paulo - SP,3,3,1,2,Fora,5,4,1,10,55.56
690,7,São Paulo - SP,0,3,1,3,Casa,6,6,0,10,47.62
691,8,São Paulo - SP,3,4,1,3,Casa,8,6,2,13,54.17
692,9,São Paulo - SP,1,4,2,3,Fora,10,8,2,14,51.85
693,10,São Paulo - SP,1,4,3,3,Casa,10,8,2,15,50.0
694,11,São Paulo - SP,0,4,3,4,Fora,10,11,-1,15,45.45
695,12,São Paulo - SP,3,5,3,4,Casa,12,12,0,18,50.0
696,13,São Paulo - SP,0,5,3,5,Fora,12,13,-1,18,46.15
697,14,São Paulo - SP,3,6,3,5,Casa,15,13,2,21,50.0
698,15,São Paulo - SP,1,6,4,5,Fora,16,14,2,22,48.89
699,16,São Paulo - SP,0,6,4,6,Fora,16,15,1,22,45.83
700,17,São Paulo - SP,1,6,5,6,Casa,18,17,1,23,45.1
701,18,São Paulo - SP,0,6,5,7,Casa,19,19,0,23,42.59
702,19,São Paulo - SP,3,7,5,7,Fora,21,20,1,26,45.61
703,20,São Paulo - SP,0,7,5,8,Casa,21,21,0,26,43.33
704,21,São Paulo - SP,1,7,6,8,Fora,22,22,0,27,42.86
705,22,São Paulo - SP,1,7,7,8,Casa,22,22,0,28,42.42
706,23,São Paulo - SP,0,7,7,9,Fora,23,24,-1,28,40.58
707,24,São Paulo - SP,3,8,7,9,Casa,26,25,1,31,43.06
708,25,São Paulo - SP,3,9,7,9,Casa,27,25,2,34,45.33
709,26,São Paulo - SP,0,9,7,10,Fora,27,26,1,34,43.59
710,27,São Paulo - SP,0,9,7,11,Fora,27,28,-1,34,41.98
711,28,São Paulo - SP,1,9,8,11,Casa,27,28,-1,35,41.67
712,29,São Paulo - SP,1,9,9,11,Fora,28,29,-1,36,41.38
713,30,São Paulo - SP,0,9,9,12,Casa,28,30,-2,36,40.0
714,31,São Paulo - SP,3,10,9,12,Fora,30,31,-1,39,41.94
715,32,São Paulo - SP,3,11,9,12,Casa,32,31,1,42,43.75
716,33,São Paulo - SP,0,11,9,13,Fora,32,32,0,42,42.42
717,34,São Paulo - SP,3,12,9,13,Casa,36,32,4,45,44.12
718,35,São Paulo - SP,1,12,10,13,Casa,37,33,4,46,43.81
719,36,São Paulo - SP,0,12,10,14,Fora,37,35,2,46,42.59
720,37,São Paulo - SP,3,13,10,14,Fora,39,36,3,49,44.14
721,38,São Paulo - SP,3,14,10,14,Casa,44,36,8,52,45.61
722,1,Vitória - BA,0,0,0,1,Fora,1,4,-3,0,0.0
723,2,Vitória - BA,3,1,0,1,Casa,4,6,-2,3,50.0
724,3,Vitória - BA,1,1,1,1,Fora,5,7,-2,4,44.44
725,4,Vitória - BA,1,1,2,1,Casa,6,8,-2,5,41.67
726,5,Vitória - BA,0,1,2,2,Fora,6,9,-3,5,33.33
727,6,Vitória - BA,3,2,2,2,Casa,7,9,-2,8,44.44
728,7,Vitória - BA,1,2,3,2,Fora,8,10,-2,9,42.86
729,8,Vitória - BA,0,2,3,3,Fora,8,12,-4,9,37.5
730,9,Vitória - BA,0,2,3,4,Casa,9,14,-5,9,33.33
731,10,Vitória - BA,3,3,3,4,Fora,11,15,-4,12,40.0
732,11,Vitória - BA,1,3,4,4,Casa,12,16,-4,13,39.39
733,12,Vitória - BA,3,4,4,4,Casa,15,18,-3,16,44.44
734,13,Vitória - BA,1,4,5,4,Fora,17,20,-3,17,43.59
735,14,Vitória - BA,1,4,6,4,Casa,17,20,-3,18,42.86
736,15,Vitória - BA,1,4,7,4,Fora,18,21,-3,19,42.22
737,16,Vitória - BA,0,4,7,5,Casa,20,24,-4,19,39.58
738,17,Vitória - BA,0,4,7,6,Fora,20,25,-5,19,37.25
739,18,Vitória - BA,3,5,7,6,Casa,23,26,-3,22,40.74
740,19,Vitória - BA,0,5,7,7,Fora,24,28,-4,22,38.6
741,20,Vitória - BA,1,5,8,7,Casa,26,30,-4,23,38.33
742,21,Vitória - BA,0,5,8,8,Fora,27,32,-5,23,36.51
743,22,Vitória - BA,3,6,8,8,Casa,29,33,-4,26,39.39
744,23,Vitória - BA,0,6,8,9,Fora,30,35,-5,26,37.68
745,24,Vitória - BA,0,6,8,10,Casa,31,37,-6,26,36.11
746,25,Vitória - BA,3,7,8,10,Fora,32,37,-5,29,38.67
747,26,Vitória - BA,0,7,8,11,Casa,32,38,-6,29,37.18
748,27,Vitória - BA,3,8,8,11,Casa,34,38,-4,32,39.51
749,28,Vitória - BA,3,9,8,11,Fora,38,39,-1,35,41.67
750,29,Vitória - BA,0,9,8,12,Casa,38,40,-2,35,40.23
751,30,Vitória - BA,0,9,8,13,Fora,38,42,-4,35,38.89
752,31,Vitória - BA,0,9,8,14,Fora,38,43,-5,35,37.63
753,32,Vitória - BA,0,9,8,15,Casa,38,44,-6,35,36.46
754,33,Vitória - BA,1,9,9,15,Fora,40,46,-6,36,36.36
755,34,Vitória - BA,3,10,9,15,Casa,43,48,-5,39,38.24
756,35,Vitória - BA,0,10,9,16,Fora,45,51,-6,39,37.14
757,36,Vitória - BA,3,11,9,16,Casa,49,51,-2,42,38.89
758,37,Vitória - BA,3,12,9,16,Fora,50,51,-1,45,40.54
759,38,Vitória - BA,0,12,9,17,Casa,51,53,-2,45,39.47
