,Rodada,Time,Pontos,Vitorias,Empates,Derrotas,Em Casa?,Total de Gols,Total de Gols Tomados,Saldo de Gols,Pontos Acumulados,Aproveitamento %
31,32,America Fc - MG,0,8,10,14,Casa,27,38,-11,34,35.42
32,33,America Fc - MG,0,8,10,15,Casa,27,39,-12,34,34.34
33,34,America Fc - MG,0,8,10,16,Fora,27,41,-14,34,33.33
34,35,America Fc - MG,3,9,10,16,Casa,29,42,-13,37,35.24
35,36,America Fc - MG,0,9,10,17,Fora,29,46,-17,37,34.26
36,37,America Fc - MG,3,10,10,17,Casa,30,46,-16,40,36.04
37,38,America Fc - MG,0,10,10,18,Fora,30,47,-17,40,35.09
38,1,Athletico Paranaense - PR,3,1,0,0,Casa,5,1,4,3,100.0
39,2,Athletico Paranaense - PR,1,1,1,0,Fora,5,1,4,4,66.67
40,3,Athletico Paranaense - PR,1,1,2,0,Fora,5,1,4,5,55.56
41,4,Athletico Paranaense - PR,0,1,2,1,Casa,6,4,2,5,41.67
42,5,Athletico Paranaense - PR,0,1,2,2,Casa,7,6,1,5,33.33
43,6,Athletico Paranaense - PR,0,1,2,3,Fora,7,8,-1,5,27.78
44,7,Athletico Paranaense - PR,1,1,3,3,Fora,7,8,-1,6,28.57
45,8,Athletico Paranaense - PR,3,2,3,3,Casa,9,8,1,9,37.5
46,9,Athletico Paranaense - PR,0,2,3,4,Fora,10,11,-1,9,33.33
47,10,Athletico Paranaense - PR,0,2,3,5,Fora,10,12,-2,9,30.0
48,11,Athletico Paranaense - PR,0,2,3,6,Casa,10,13,-3,9,27.27
49,12,Athletico Paranaense - PR,0,2,3,7,Fora,10,15,-5,9,25.0
50,13,Athletico Paranaense - PR,1,2,4,7,Casa,12,17,-5,10,25.64
51,14,Athletico Paranaense - PR,0,2,4,8,Fora,13,19,-6,10,23.81
52,15,Athletico Paranaense - PR,3,3,4,8,Casa,14,19,-5,13,28.89
53,16,Athletico Paranaense - PR,3,4,4,8,Casa,18,19,-1,16,33.33
54,17,Athletico Paranaense - PR,1,4,5,8,Fora,18,19,-1,17,33.33
55,18,Athletico Paranaense - PR,1,4,6,8,Fora,18,19,-1,18,33.33
56,19,Athletico Paranaense - PR,3,5,6,8,Casa,21,19,2,21,36.84
57,20,Athletico Paranaense - PR,0,5,6,9,Fora,22,21,1,21,35.0
58,21,Athletico Paranaense - PR,3,6,6,9,Casa,24,22,2,24,38.1
59,22,Athletico Paranaense - PR,3,7,6,9,Casa,26,22,4,27,40.91
60,23,Athletico Paranaense - PR,0,7,6,10,Fora,26,24,2,27,39.13
61,24,Athletico Paranaense - PR,0,7,6,11,Fora,27,27,0,27,37.5
62,25,Athletico Paranaense - PR,3,8,6,11,Casa,30,28,2,30,40.0
63,26,Athletico Paranaense - PR,3,9,6,11,Casa,33,28,5,33,42.31
64,27,Athletico Paranaense - PR,0,9,6,12,Fora,33,29,4,33,40.74
65,28,Athletico Paranaense - PR,3,10,6,12,Casa,37,29,8,36,42.86
66,29,Athletico Paranaense - PR,3,11,6,12,Casa,41,29,12,39,44.83
67,30,Athletico Paranaense - PR,1,11,7,12,Fora,41,29,12,40,44.44
68,31,Athletico Paranaense - PR,3,12,7,12,Casa,43,30,13,43,46.24
69,32,Athletico Paranaense - PR,0,12,7,13,Fora,44,32,12,43,44.79
70,33,Athletico Paranaense - PR,3,13,7,13,Casa,46,32,14,46,46.46
71,34,Athletico Paranaense - PR,1,13,8,13,Fora,47,33,14,47,46.08
72,35,Athletico Paranaense - PR,3,14,8,13,Fora,49,34,15,50,47.62
73,36,Athletico Paranaense - PR,3,15,8,13,Casa,50,34,16,53,49.07
74,37,Athletico Paranaense - PR,1,15,9,13,Casa,52,36,16,54,48.65
75,38,Athletico Paranaense - PR,3,16,9,13,Fora,54,37,17,57,50.0
76,1,Atlético - MG,0,0,0,1,Fora,1,2,-1,0,0.0
77,2,Atlético - MG,3,1,0,1,Casa,3,3,0,3,50.0
78,3,Atlético - MG,3,2,0,1,Casa,4,3,1,6,66.67
79,4,Atlético - MG,1,2,1,1,Fora,6,5,1,7,58.33
80,5,Atlético - MG,3,3,1,1,Fora,8,6,2,10,66.67
81,6,Atlético - MG,3,4,1,1,Casa,9,6,3,13,72.22
82,7,Atlético - MG,0,4,1,2,Casa,9,7,2,13,61.9
83,8,Atlético - MG,0,4,1,3,Fora,11,10,1,13,54.17
84,9,Atlético - MG,1,4,2,3,Casa,14,13,1,14,51.85
85,10,Atlético - MG,3,5,2,3,Fora,17,14,3,17,56.67
86,11,Atlético - MG,3,6,2,3,Casa,22,16,6,20,60.61
87,12,Atlético - MG,3,7,2,3,Casa,24,17,7,23,63.89
88,13,Atlético - MG,0,7,2,4,Fora,24,19,5,23,58.97
89,14,Atlético - MG,0,7,2,5,Fora,26,22,4,23,54.76
90,15,Atlético - MG,3,8,2,5,Casa,28,22,6,26,57.78
91,16,Atlético - MG,1,8,3,5,Fora,30,24,6,27,56.25
92,17,Atlético - MG,0,8,3,6,Casa,30,25,5,27,52.94
93,18,Atlético - MG,3,9,3,6,Casa,33,26,7,30,55.56
94,19,Atlético - MG,3,10,3,6,Fora,36,26,10,33,57.89
95,20,Atlético - MG,1,10,4,6,Casa,36,26,10,34,56.67
96,21,Atlético - MG,0,10,4,7,Fora,36,27,9,34,53.97
97,22,Atlético - MG,1,10,5,7,Fora,37,28,9,35,53.03
98,23,Atlético - MG,3,11,5,7,Casa,38,28,10,38,55.07
99,24,Atlético - MG,3,12,5,7,Casa,41,29,12,41,56.94
100,25,Atlético - MG,1,12,6,7,Fora,41,29,12,42,56.0
101,26,Atlético - MG,0,12,6,8,Fora,42,31,11,42,53.85
102,27,Atlético - MG,3,13,6,8,Casa,47,33,14,45,55.56
103,28,Atlético - MG,0,13,6,9,Fora,47,34,13,45,53.57
104,29,Atlético - MG,1,13,7,9,Casa,47,34,13,46,52.87
105,30,Atlético - MG,0,13,7,10,Fora,47,35,12,46,51.11
106,31,Atlético - MG,0,13,7,11,Fora,48,37,11,46,49.46
107,32,Atlético - MG,0,13,7,12,Casa,48,38,10,46,47.92
108,33,Atlético - MG,1,13,8,12,Casa,49,39,10,47,47.47
109,34,Atlético - MG,3,14,8,12,Fora,50,39,11,50,49.02
110,35,Atlético - MG,3,15,8,12,Casa,51,39,12,53,50.48
111,36,Atlético - MG,3,16,8,12,Fora,53,40,13,56,51.85
112,37,Atlético - MG,0,16,8,13,Fora,55,43,12,56,50.45
113,38,Atlético - MG,3,17,8,13,Casa,56,43,13,59,51.75
114,1,Bahia - BA,0,0,0,1,Fora,0,2,-2,0,0.0
115,2,Bahia - BA,3,1,0,1,Casa,1,2,-1,3,50.0
116,3,Bahia - BA,1,1,1,1,Casa,1,2,-1,4,44.44
117,4,Bahia - BA,0,1,1,2,Fora,1,4,-3,4,33.33
118,5,Bahia - BA,1,1,2,2,Casa,3,6,-3,5,33.33
119,6,Bahia - BA,0,1,2,3,Fora,3,9,-6,5,27.78
120,7,Bahia - BA,3,2,2,3,Casa,6,9,-3,8,38.1
121,8,Bahia - BA,0,2,2,4,Fora,6,11,-5,8,33.33
122,9,Bahia - BA,0,2,2,5,Casa,6,13,-7,8,29.63
123,10,Bahia - BA,0,2,2,6,Fora,6,14,-8,8,26.67
124,11,Bahia - BA,1,2,3,6,Casa,9,17,-8,9,27.27
125,12,Bahia - BA,3,3,3,6,Casa,10,17,-7,12,33.33
126,13,Bahia - BA,1,3,4,6,Fora,11,18,-7,13,33.33
127,14,Bahia - BA,3,4,4,6,Casa,15,19,-4,16,38.1
128,15,Bahia - BA,3,5,4,6,Fora,17,19,-2,19,42.22
129,16,Bahia - BA,1,5,5,6,Casa,19,21,-2,20,41.67
130,17,Bahia - BA,1,5,6,6,Fora,20,22,-2,21,41.18
131,18,Bahia - BA,3,6,6,6,Casa,21,22,-1,24,44.44
132,19,Bahia - BA,1,6,7,6,Fora,22,23,-1,25,43.86
133,20,Bahia - BA,0,6,7,7,Casa,22,24,-2,25,41.67
134,21,Bahia - BA,0,6,7,8,Fora,22,26,-4,25,39.68
135,22,Bahia - BA,0,6,7,9,Fora,22,28,-6,25,37.88
136,23,Bahia - BA,3,7,7,9,Casa,24,28,-4,28,40.58
137,24,Bahia - BA,0,7,7,10,Fora,24,29,-5,28,38.89
138,25,Bahia - BA,1,7,8,10,Casa,25,30,-5,29,38.67
139,26,Bahia - BA,0,7,8,11,Fora,26,32,-6,29,37.18
140,27,Bahia - BA,1,7,9,11,Casa,26,32,-6,30,37.04
141,28,Bahia - BA,1,7,10,11,Fora,28,34,-6,31,36.9
142,29,Bahia - BA,3,8,10,11,Casa,30,34,-4,34,39.08
143,30,Bahia - BA,3,9,10,11,Fora,31,34,-3,37,41.11
144,31,Bahia - BA,0,9,10,12,Fora,32,36,-4,37,39.78
145,32,Bahia - BA,3,10,10,12,Casa,33,36,-3,40,41.67
146,33,Bahia - BA,1,10,11,12,Fora,35,38,-3,41,41.41
147,34,Bahia - BA,3,11,11,12,Casa,37,39,-2,44,43.14
148,35,Bahia - BA,0,11,11,13,Fora,37,40,-3,44,41.9
149,36,Bahia - BA,3,12,11,13,Casa,39,40,-1,47,43.52
150,37,Bahia - BA,0,12,11,14,Fora,39,41,-2,47,42.34
151,38,Bahia - BA,1,12,12,14,Casa,39,41,-2,48,42.11
152,1,Botafogo - RJ,1,0,1,0,Casa,1,1,0,1,33.33
153,2,Botafogo - RJ,1,0,2,0,Fora,2,2,0,2,33.33
154,3,Botafogo - RJ,3,1,2,0,Casa,4,3,1,5,55.56
155,4,Botafogo - RJ,0,1,2,1,Fora,4,4,0,5,41.67
156,5,Botafogo - RJ,3,2,2,1,Casa,6,5,1,8,53.33
157,6,Botafogo - RJ,0,2,2,2,Fora,6,6,0,8,44.44
158,7,Botafogo - RJ,1,2,3,2,Casa,7,7,0,9,42.86
159,8,Botafogo - RJ,0,2,3,3,Fora,9,10,-1,9,37.5
160,9,Botafogo - RJ,3,3,3,3,Fora,11,11,0,12,44.44
161,10,Botafogo - RJ,1,3,4,3,Casa,11,11,0,13,43.33
162,11,Botafogo - RJ,1,3,5,3,Fora,14,14,0,14,42.42
163,12,Botafogo - RJ,3,4,5,3,Casa,16,14,2,17,47.22
164,13,Botafogo - RJ,0,4,5,4,Fora,16,16,0,17,43.59
165,14,Botafogo - RJ,0,4,5,5,Fora,16,18,-2,17,40.48
166,15,Botafogo - RJ,3,5,5,5,Casa,17,18,-1,20,44.44
167,16,Botafogo - RJ,0,5,5,6,Fora,17,21,-4,20,41.67
168,17,Botafogo - RJ,1,5,6,6,Casa,17,21,-4,21,41.18
169,18,Botafogo - RJ,1,5,7,6,Fora,18,22,-4,22,40.74
170,19,Botafogo - RJ,0,5,7,7,Casa,18,25,-7,22,38.6
171,20,Botafogo - RJ,0,5,7,8,Fora,18,27,-9,22,36.67
172,21,Botafogo - RJ,3,6,7,8,Casa,20,27,-7,25,39.68
173,22,Botafogo - RJ,0,6,7,9,Fora,20,31,-11,25,37.88
174,23,Botafogo - RJ,1,6,8,9,Casa,21,32,-11,26,37.68
175,24,Botafogo - RJ,0,6,8,10,Fora,21,33,-12,26,36.11
176,25,Botafogo - RJ,3,7,8,10,Casa,22,33,-11,29,38.67
177,26,Botafogo - RJ,3,8,8,10,Fora,26,36,-10,32,41.03
178,27,Botafogo - RJ,1,8,9,10,Casa,28,38,-10,33,40.74
179,28,Botafogo - RJ,1,8,10,10,Casa,29,39,-10,34,40.48
180,29,Botafogo - RJ,1,8,11,10,Fora,29,39,-10,35,40.23
181,30,Botafogo - RJ,0,8,11,11,Casa,29,40,-11,35,38.89
182,31,Botafogo - RJ,0,8,11,12,Fora,30,42,-12,35,37.63
183,32,Botafogo - RJ,3,9,11,12,Casa,31,42,-11,38,39.58
184,33,Botafogo - RJ,3,10,11,12,Casa,33,43,-10,41,41.41
185,34,Botafogo - RJ,3,11,11,12,Fora,34,43,-9,44,43.14
186,35,Botafogo - RJ,3,12,11,12,Casa,35,43,-8,47,44.76
187,36,Botafogo - RJ,1,12,12,12,Fora,36,44,-8,48,44.44
188,37,Botafogo - RJ,3,13,12,12,Casa,38,45,-7,51,45.95
189,38,Botafogo - RJ,0,13,12,13,Fora,38,46,-8,51,44.74
190,1,Ceará - CE,0,0,0,1,Fora,0,2,-2,0,0.0
191,2,Ceará - CE,1,0,1,1,Casa,0,2,-2,1,16.67
192,3,Ceará - CE,0,0,1,2,Casa,0,5,-5,1,11.11
193,4,Ceará - CE,1,0,2,2,Fora,1,6,-5,2,16.67
194,5,Ceará - CE,1,0,3,2,Casa,3,8,-5,3,20.0
195,6,Ceará - CE,0,0,3,3,Fora,4,10,-6,3,16.67
196,7,Ceará - CE,0,0,3,4,Casa,4,11,-7,3,14.29
197,8,Ceará - CE,0,0,3,5,Fora,4,13,-9,3,12.5
198,9,Ceará - CE,0,0,3,6,Casa,4,14,-10,3,11.11
199,10,Ceará - CE,1,0,4,6,Fora,4,14,-10,4,13.33
200,11,Ceará - CE,1,0,5,6,Casa,6,16,-10,5,15.15
201,12,Ceará - CE,0,0,5,7,Fora,7,18,-11,5,13.89
202,13,Ceará - CE,3,1,5,7,Casa,8,18,-10,8,20.51
203,14,Ceará - CE,0,1,5,8,Fora,8,19,-11,8,19.05
204,15,Ceará - CE,0,1,5,9,Casa,8,21,-13,8,17.78
205,16,Ceará - CE,3,2,5,9,Casa,9,21,-12,11,22.92
206,17,Ceará - CE,3,3,5,9,Fora,10,21,-11,14,27.45
207,18,Ceará - CE,1,3,6,9,Casa,10,21,-11,15,27.78
208,19,Ceará - CE,1,3,7,9,Fora,11,22,-11,16,28.07
209,20,Ceará - CE,1,3,8,9,Casa,12,23,-11,17,28.33
210,21,Ceará - CE,0,3,8,10,Fora,12,24,-12,17,26.98
211,22,Ceará - CE,3,4,8,10,Fora,13,24,-11,20,30.3
212,23,Ceará - CE,3,5,8,10,Casa,15,25,-10,23,33.33
213,24,Ceará - CE,1,5,9,10,Fora,15,25,-10,24,33.33
214,25,Ceará - CE,3,6,9,10,Casa,17,25,-8,27,36.0
215,26,Ceará - CE,0,6,9,11,Fora,19,28,-9,27,34.62
216,27,Ceará - CE,3,7,9,11,Casa,22,29,-7,30,37.04
217,28,Ceará - CE,3,8,9,11,Fora,24,29,-5,33,39.29
218,29,Ceará - CE,1,8,10,11,Casa,24,29,-5,34,39.08
219,30,Ceará - CE,0,8,10,12,Fora,25,31,-6,34,37.78
220,31,Ceará - CE,3,9,10,12,Casa,27,32,-5,37,39.78
221,32,Ceará - CE,0,9,10,13,Fora,27,33,-6,37,38.54
222,33,Ceará - CE,1,9,11,13,Casa,28,34,-6,38,38.38
223,34,Ceará - CE,0,9,11,14,Fora,29,36,-7,38,37.25
224,35,Ceará - CE,1,9,12,14,Fora,29,36,-7,39,37.14
225,36,Ceará - CE,3,10,12,14,Casa,30,36,-6,42,38.89
226,37,Ceará - CE,1,10,13,14,Fora,32,38,-6,43,38.74
227,38,Ceará - CE,1,10,14,14,Casa,32,38,-6,44,38.6
228,1,Chapecoense - SC,0,0,0,1,Fora,1,5,-4,0,0.0
229,2,Chapecoense - SC,1,0,1,1,Casa,2,6,-4,1,16.67
230,3,Chapecoense - SC,1,0,2,1,Fora,2,6,-4,2,22.22
231,4,Chapecoense - SC,1,0,3,1,Casa,3,7,-4,3,25.0
232,5,Chapecoense - SC,3,1,3,1,Casa,6,9,-3,6,40.0
233,6,Chapecoense - SC,0,1,3,2,Fora,6,12,-6,6,33.33
234,7,Chapecoense - SC,0,1,3,3,Fora,7,15,-8,6,28.57
235,8,Chapecoense - SC,3,2,3,3,Casa,9,15,-6,9,37.5
236,9,Chapecoense - SC,1,2,4,3,Fora,12,18,-6,10,37.04
237,10,Chapecoense - SC,0,2,4,4,Fora,12,19,-7,10,33.33
238,11,Chapecoense - SC,3,3,4,4,Casa,14,19,-5,13,39.39
239,12,Chapecoense - SC,1,3,5,4,Fora,14,19,-5,14,38.89
240,13,Chapecoense - SC,1,3,6,4,Casa,15,20,-5,15,38.46
241,14,Chapecoense - SC,1,3,7,4,Casa,15,20,-5,16,38.1
242,15,Chapecoense - SC,0,3,7,5,Fora,15,21,-6,16,35.56
243,16,Chapecoense - SC,1,3,8,5,Casa,16,22,-6,17,35.42
244,17,Chapecoense - SC,1,3,9,5,Fora,17,23,-6,18,35.29
245,18,Chapecoense - SC,3,4,9,5,Casa,19,24,-5,21,38.89
246,19,Chapecoense - SC,0,4,9,6,Fora,19,26,-7,21,36.84
247,20,Chapecoense - SC,3,5,9,6,Casa,21,27,-6,24,40.0
248,21,Chapecoense - SC,0,5,9,7,Fora,22,30,-8,24,38.1
249,22,Chapecoense - SC,0,5,9,8,Casa,23,32,-9,24,36.36
250,23,Chapecoense - SC,1,5,10,8,Fora,24,33,-9,25,36.23
251,24,Chapecoense - SC,0,5,10,9,Fora,24,35,-11,25,34.72
252,25,Chapecoense - SC,3,6,10,9,Casa,26,36,-10,28,37.33
253,26,Chapecoense - SC,0,6,10,10,Casa,27,38,-11,28,35.9
254,27,Chapecoense - SC,0,6,10,11,Fora,28,41,-13,28,34.57
255,28,Chapecoense - SC,3,7,10,11,Casa,29,41,-12,31,36.9
256,29,Chapecoense - SC,0,7,10,12,Casa,29,42,-13,31,35.63
257,30,Chapecoense - SC,0,7,10,13,Fora,29,45,-16,31,34.44
258,31,Chapecoense - SC,3,8,10,13,Casa,30,45,-15,34,36.56
259,32,Chapecoense - SC,0,8,10,14,Fora,30,46,-16,34,35.42
260,33,Chapecoense - SC,3,9,10,14,Fora,31,46,-15,37,37.37
261,34,Chapecoense - SC,0,9,10,15,Casa,31,47,-16,37,36.27
262,35,Chapecoense - SC,0,9,10,16,Fora,31,49,-18,37,35.24
263,36,Chapecoense - SC,3,10,10,16,Casa,33,50,-17,40,37.04
264,37,Chapecoense - SC,1,10,11,16,Fora,33,50,-17,41,36.94
265,38,Chapecoense - SC,3,11,11,16,Casa,34,50,-16,44,38.6
266,1,Corinthians - SP,3,1,0,0,Casa,2,1,1,3,100.0
267,2,Corinthians - SP,3,2,0,0,Fora,6,1,5,6,100.0
268,3,Corinthians - SP,0,2,0,1,Fora,6,2,4,6,66.67
269,4,Corinthians - SP,1,2,1,1,Casa,7,3,4,7,58.33
270,5,Corinthians - SP,3,3,1,1,Casa,8,3,5,10,66.67
271,6,Corinthians - SP,1,3,2,1,Fora,9,4,5,11,61.11
272,7,Corinthians - SP,0,3,2,2,Fora,10,6,4,11,52.38
273,8,Corinthians - SP,3,4,2,2,Casa,11,6,5,14,58.33
274,9,Corinthians - SP,0,4,2,3,Fora,11,7,4,14,51.85
275,10,Corinthians - SP,1,4,3,3,Casa,12,8,4,15,50.0
276,11,Corinthians - SP,1,4,4,3,Casa,12,8,4,16,48.48
277,12,Corinthians - SP,0,4,4,4,Fora,12,9,3,16,44.44
278,13,Corinthians - SP,3,5,4,4,Casa,14,9,5,19,48.72
279,14,Corinthians - SP,0,5,4,5,Fora,15,12,3,19,45.24
280,15,Corinthians - SP,3,6,4,5,Casa,17,12,5,22,48.89
281,16,Corinthians - SP,3,7,4,5,Fora,21,13,8,25,52.08
282,17,Corinthians - SP,1,7,5,5,Casa,21,13,8,26,50.98
283,18,Corinthians - SP,0,7,5,6,Fora,22,15,7,26,48.15
284,19,Corinthians - SP,0,7,5,7,Casa,22,16,6,26,45.61
285,20,Corinthians - SP,0,7,5,8,Fora,22,17,5,26,43.33
286,21,Corinthians - SP,3,8,5,8,Casa,23,17,6,29,46.03
287,22,Corinthians - SP,1,8,6,8,Casa,24,18,6,30,45.45
288,23,Corinthians - SP,0,8,6,9,Fora,25,20,5,30,43.48
289,24,Corinthians - SP,0,8,6,10,Fora,25,21,4,30,41.67
290,25,Corinthians - SP,3,9,6,10,Casa,27,22,5,33,44.0
291,26,Corinthians - SP,1,9,7,10,Casa,28,23,5,34,43.59
292,27,Corinthians - SP,1,9,8,10,Fora,28,23,5,35,43.21
293,28,Corinthians - SP,0,9,8,11,Casa,28,26,2,35,41.67
294,29,Corinthians - SP,0,9,8,12,Fora,28,27,1,35,40.23
295,30,Corinthians - SP,1,9,9,12,Fora,30,29,1,36,40.0
296,31,Corinthians - SP,3,10,9,12,Casa,32,30,2,39,41.94
297,32,Corinthians - SP,0,10,9,13,Fora,32,31,1,39,40.62
298,33,Corinthians - SP,1,10,10,13,Casa,33,32,1,40,40.4
299,34,Corinthians - SP,0,10,10,14,Fora,33,33,0,40,39.22
300,35,Corinthians - SP,3,11,10,14,Casa,34,33,1,43,40.95
301,36,Corinthians - SP,0,11,10,15,Fora,34,34,0,43,39.81
302,37,Corinthians - SP,1,11,11,15,Casa,34,34,0,44,39.64
303,38,Corinthians - SP,0,11,11,16,Fora,34,35,-1,44,38.6
304,1,Cruzeiro - MG,0,0,0,1,Casa,0,1,-1,0,0.0
305,2,Cruzeiro - MG,0,0,0,2,Fora,0,2,-2,0,0.0
306,3,Cruzeiro - MG,1,0,1,2,Fora,0,2,-2,1,11.11
307,4,Cruzeiro - MG,3,1,1,2,Casa,1,2,-1,4,33.33
308,5,Cruzeiro - MG,3,2,1,2,Casa,3,2,1,7,46.67
309,6,Cruzeiro - MG,0,2,1,3,Fora,3,3,0,7,38.89
310,7,Cruzeiro - MG,3,3,1,3,Fora,4,3,1,10,47.62
311,8,Cruzeiro - MG,3,4,1,3,Casa,5,3,2,13,54.17
312,9,Cruzeiro - MG,3,5,1,3,Fora,6,3,3,16,59.26
313,10,Cruzeiro - MG,1,5,2,3,Casa,7,4,3,17,56.67
314,11,Cruzeiro - MG,0,5,2,4,Fora,7,6,1,17,51.52
315,12,Cruzeiro - MG,1,5,3,4,Fora,8,7,1,18,50.0
316,13,Cruzeiro - MG,3,6,3,4,Casa,11,8,3,21,53.85
317,14,Cruzeiro - MG,3,7,3,4,Casa,13,9,4,24,57.14
318,15,Cruzeiro - MG,0,7,3,5,Fora,13,11,2,24,53.33
319,16,Cruzeiro - MG,0,7,3,6,Casa,13,13,0,24,50.0
320,17,Cruzeiro - MG,1,7,4,6,Fora,14,14,0,25,49.02
321,18,Cruzeiro - MG,0,7,4,7,Fora,14,15,-1,25,46.3
322,19,Cruzeiro - MG,1,7,5,7,Casa,15,16,-1,26,45.61
323,20,Cruzeiro - MG,1,7,6,7,Fora,16,17,-1,27,45.0
324,21,Cruzeiro - MG,3,8,6,7,Casa,18,18,0,30,47.62
325,22,Cruzeiro - MG,1,8,7,7,Casa,18,18,0,31,46.97
326,23,Cruzeiro - MG,1,8,8,7,Fora,19,19,0,32,46.38
327,24,Cruzeiro - MG,1,8,9,7,Fora,19,19,0,33,45.83
328,25,Cruzeiro - MG,1,8,10,7,Casa,19,19,0,34,45.33
329,26,Cruzeiro - MG,3,9,10,7,Casa,21,20,1,37,47.44
330,27,Cruzeiro - MG,0,9,10,8,Fora,22,23,-1,37,45.68
331,28,Cruzeiro - MG,0,9,10,9,Casa,22,25,-3,37,44.05
332,29,Cruzeiro - MG,0,9,10,10,Fora,22,27,-5,37,42.53
333,30,Cruzeiro - MG,3,10,10,10,Casa,25,27,-2,40,44.44
334,31,Cruzeiro - MG,3,11,10,10,Casa,28,28,0,43,46.24
335,32,Cruzeiro - MG,3,12,10,10,Fora,30,29,1,46,47.92
336,33,Cruzeiro - MG,0,12,10,11,Fora,30,31,-1,46,46.46
337,34,Cruzeiro - MG,3,13,10,11,Casa,31,31,0,49,48.04
338,35,Cruzeiro - MG,0,13,10,12,Fora,31,32,-1,49,46.67
339,36,Cruzeiro - MG,3,14,10,12,Casa,34,32,2,52,48.15
340,37,Cruzeiro - MG,0,14,10,13,Casa,34,34,0,52,46.85
341,38,Cruzeiro - MG,1,14,11,13,Fora,34,34,0,53,46.49
342,1,Flamengo - RJ,1,0,1,0,Fora,2,2,0,1,33.33
343,2,Flamengo - RJ,3,1,1,0,Casa,4,2,2,4,66.67
344,3,Flamengo - RJ,3,2,1,0,Fora,7,2,5,7,77.78
345,4,Flamengo - RJ,3,3,1,0,Casa,9,2,7,10,83.33
346,5,Flamengo - RJ,0,3,1,1,Fora,11,5,6,10,66.67
347,6,Flamengo - RJ,1,3,2,1,Casa,12,6,6,11,61.11
348,7,Flamengo - RJ,3,4,2,1,Fora,13,6,7,14,66.67
349,8,Flamengo - RJ,3,5,2,1,Casa,15,6,9,17,70.83
350,9,Flamengo - RJ,3,6,2,1,Casa,16,6,10,20,74.07
351,10,Flamengo - RJ,3,7,2,1,Fora,18,6,12,23,76.67
352,11,Flamengo - RJ,3,8,2,1,Casa,20,6,14,26,78.79
353,12,Flamengo - RJ,1,8,3,1,Fora,21,7,14,27,75.0
354,13,Flamengo - RJ,0,8,3,2,Casa,21,8,13,27,69.23
355,14,Flamengo - RJ,3,9,3,2,Casa,23,8,15,30,71.43
356,15,Flamengo - RJ,1,9,4,2,Fora,24,9,15,31,68.89
357,16,Flamengo - RJ,3,10,4,2,Casa,28,10,18,34,70.83
358,17,Flamengo - RJ,0,10,4,3,Fora,28,12,16,34,66.67
359,18,Flamengo - RJ,3,11,4,3,Casa,29,12,17,37,68.52
360,19,Flamengo - RJ,0,11,4,4,Fora,29,15,14,37,64.91
361,20,Flamengo - RJ,3,12,4,4,Casa,30,15,15,40,66.67
362,21,Flamengo - RJ,1,12,5,4,Fora,32,17,15,41,65.08
