,Rodada,Time,Pontos,Vitorias,Empates,Derrotas,Em Casa?,Total de Gols,Total de Gols Tomados,Saldo de Gols,Pontos Acumulados,Aproveitamento %
91,16,Bahia - BA,0,2,7,7,Casa,12,22,-10,13,27.08
92,17,Bahia - BA,3,3,7,7,Fora,14,22,-8,16,31.37
93,18,Bahia - BA,0,3,7,8,Fora,14,23,-9,16,29.63
94,19,Bahia - BA,1,3,8,8,Casa,15,24,-9,17,29.82
95,20,Bahia - BA,3,4,8,8,Fora,18,25,-7,20,33.33
96,21,Bahia - BA,3,5,8,8,Casa,19,25,-6,23,36.51
97,22,Bahia - BA,1,5,9,8,Casa,19,25,-6,24,36.36
98,23,Bahia - BA,3,6,9,8,Fora,23,25,-2,27,39.13
99,24,Bahia - BA,1,6,10,8,Fora,24,26,-2,28,38.89
100,25,Bahia - BA,3,7,10,8,Casa,26,27,-1,31,41.33
101,26,Bahia - BA,0,7,10,9,Fora,27,30,-3,31,39.74
102,27,Bahia - BA,3,8,10,9,Casa,29,30,-1,34,41.98
103,28,Bahia - BA,1,8,11,9,Fora,29,30,-1,35,41.67
104,29,Bahia - BA,0,8,11,10,Casa,29,32,-3,35,40.23
105,30,Bahia - BA,0,8,11,11,Fora,30,34,-4,35,38.89
106,31,Bahia - BA,0,8,11,12,Casa,30,35,-5,35,37.63
107,32,Bahia - BA,1,8,12,12,Fora,31,36,-5,36,37.5
108,33,Bahia - BA,1,8,13,12,Casa,32,37,-5,37,37.37
109,34,Bahia - BA,3,9,13,12,Fora,33,37,-4,40,39.22
110,35,Bahia - BA,0,9,13,13,Fora,34,40,-6,40,38.1
111,36,Bahia - BA,3,10,13,13,Casa,35,40,-5,43,39.81
112,37,Bahia - BA,1,10,14,13,Casa,36,41,-5,44,39.64
113,38,Bahia - BA,3,11,14,13,Fora,37,41,-4,47,41.23
114,1,Botafogo - RJ,3,1,0,0,Casa,4,2,2,3,100.0
115,2,Botafogo - RJ,3,2,0,0,Fora,7,4,3,6,100.0
116,3,Botafogo - RJ,0,2,0,1,Casa,9,7,2,6,66.67
117,4,Botafogo - RJ,0,2,0,2,Fora,11,10,1,6,50.0
118,5,Botafogo - RJ,3,3,0,2,Fora,13,11,2,9,60.0
119,6,Botafogo - RJ,0,3,0,3,Casa,14,13,1,9,50.0
120,7,Botafogo - RJ,3,4,0,3,Fora,17,14,3,12,57.14
121,8,Botafogo - RJ,3,5,0,3,Casa,20,14,6,15,62.5
122,9,Botafogo - RJ,1,5,1,3,Casa,21,15,6,16,59.26
123,10,Botafogo - RJ,1,5,2,3,Fora,21,15,6,17,56.67
124,11,Botafogo - RJ,0,5,2,4,Casa,21,16,5,17,51.52
125,12,Botafogo - RJ,0,5,2,5,Fora,21,17,4,17,47.22
126,13,Botafogo - RJ,3,6,2,5,Casa,22,17,5,20,51.28
127,14,Botafogo - RJ,3,7,2,5,Fora,24,18,6,23,54.76
128,15,Botafogo - RJ,0,7,2,6,Casa,25,20,5,23,51.11
129,16,Botafogo - RJ,1,7,3,6,Fora,26,21,5,24,50.0
130,17,Botafogo - RJ,3,8,3,6,Casa,28,21,7,27,52.94
131,18,Botafogo - RJ,0,8,3,7,Fora,30,24,6,27,50.0
132,19,Botafogo - RJ,1,8,4,7,Casa,30,24,6,28,49.12
133,20,Botafogo - RJ,0,8,4,8,Fora,30,28,2,28,46.67
134,21,Botafogo - RJ,3,9,4,8,Casa,32,28,4,31,49.21
135,22,Botafogo - RJ,3,10,4,8,Fora,35,29,6,34,51.52
136,23,Botafogo - RJ,3,11,4,8,Casa,38,30,8,37,53.62
137,24,Botafogo - RJ,1,11,5,8,Casa,39,31,8,38,52.78
138,25,Botafogo - RJ,1,11,6,8,Fora,39,31,8,39,52.0
139,26,Botafogo - RJ,1,11,7,8,Casa,41,33,8,40,51.28
140,27,Botafogo - RJ,0,11,7,9,Fora,41,35,6,40,49.38
141,28,Botafogo - RJ,0,11,7,10,Fora,41,36,5,40,47.62
142,29,Botafogo - RJ,0,11,7,11,Casa,41,38,3,40,45.98
143,30,Botafogo - RJ,1,11,8,11,Fora,42,39,3,41,45.56
144,31,Botafogo - RJ,3,12,8,11,Casa,45,41,4,44,47.31
145,32,Botafogo - RJ,3,13,8,11,Fora,47,41,6,47,48.96
146,33,Botafogo - RJ,3,14,8,11,Casa,51,41,10,50,50.51
147,34,Botafogo - RJ,1,14,9,11,Fora,53,43,10,51,50.0
148,35,Botafogo - RJ,3,15,9,11,Casa,56,43,13,54,51.43
149,36,Botafogo - RJ,0,15,9,12,Fora,56,45,11,54,50.0
150,37,Botafogo - RJ,0,15,9,13,Casa,58,48,10,54,48.65
151,38,Botafogo - RJ,1,15,10,13,Fora,60,50,10,55,48.25
152,1,Corinthians - SP,0,0,0,1,Casa,0,1,-1,0,0.0
153,2,Corinthians - SP,0,0,0,2,Fora,0,2,-2,0,0.0
154,3,Corinthians - SP,1,0,1,2,Casa,1,3,-2,1,11.11
155,4,Corinthians - SP,0,0,1,3,Fora,1,5,-4,1,8.33
156,5,Corinthians - SP,0,0,1,4,Fora,1,6,-5,1,6.67
157,6,Corinthians - SP,3,1,1,4,Casa,3,7,-4,4,22.22
158,7,Corinthians - SP,0,1,1,5,Casa,4,10,-6,4,19.05
159,8,Corinthians - SP,1,1,2,5,Fora,5,11,-6,5,20.83
160,9,Corinthians - SP,3,2,2,5,Casa,7,12,-5,8,29.63
161,10,Corinthians - SP,3,3,2,5,Fora,10,12,-2,11,36.67
162,11,Corinthians - SP,1,3,3,5,Casa,11,13,-2,12,36.36
163,12,Corinthians - SP,3,4,3,5,Casa,13,13,0,15,41.67
164,13,Corinthians - SP,1,4,4,5,Fora,13,13,0,16,41.03
165,14,Corinthians - SP,1,4,5,5,Fora,13,13,0,17,40.48
166,15,Corinthians - SP,1,4,6,5,Casa,14,14,0,18,40.0
167,16,Corinthians - SP,3,5,6,5,Fora,16,15,1,21,43.75
168,17,Corinthians - SP,3,6,6,5,Casa,17,15,2,24,47.06
169,18,Corinthians - SP,0,6,6,6,Fora,19,18,1,24,44.44
170,19,Corinthians - SP,0,6,6,7,Casa,20,20,0,24,42.11
171,20,Corinthians - SP,1,6,7,7,Fora,21,21,0,25,41.67
172,21,Corinthians - SP,3,7,7,7,Casa,22,21,1,28,44.44
173,22,Corinthians - SP,0,7,7,8,Fora,22,22,0,28,42.42
174,23,Corinthians - SP,3,8,7,8,Casa,25,23,2,31,44.93
175,24,Corinthians - SP,1,8,8,8,Casa,26,24,2,32,44.44
176,25,Corinthians - SP,3,9,8,8,Fora,28,24,4,35,46.67
177,26,Corinthians - SP,1,9,9,8,Fora,30,26,4,36,46.15
178,27,Corinthians - SP,3,10,9,8,Casa,33,26,7,39,48.15
179,28,Corinthians - SP,0,10,9,9,Fora,34,28,6,39,46.43
180,29,Corinthians - SP,3,11,9,9,Casa,37,30,7,42,48.28
181,30,Corinthians - SP,1,11,10,9,Fora,38,31,7,43,47.78
182,31,Corinthians - SP,0,11,10,10,Fora,38,33,5,43,46.24
183,32,Corinthians - SP,1,11,11,10,Casa,39,34,5,44,45.83
184,33,Corinthians - SP,3,12,11,10,Casa,40,34,6,47,47.47
185,34,Corinthians - SP,3,13,11,10,Fora,42,34,8,50,49.02
186,35,Corinthians - SP,3,14,11,10,Casa,47,35,12,53,50.48
187,36,Corinthians - SP,3,15,11,10,Fora,49,35,14,56,51.85
188,37,Corinthians - SP,1,15,12,10,Casa,50,36,14,57,51.35
189,38,Corinthians - SP,0,15,12,11,Fora,51,39,12,57,50.0
190,1,Coritiba - PR,0,0,0,1,Fora,0,2,-2,0,0.0
191,2,Coritiba - PR,0,0,0,2,Casa,2,5,-3,0,0.0
192,3,Coritiba - PR,3,1,0,2,Casa,4,5,-1,3,33.33
193,4,Coritiba - PR,0,1,0,3,Fora,5,8,-3,3,25.0
194,5,Coritiba - PR,3,2,0,3,Casa,8,8,0,6,40.0
195,6,Coritiba - PR,1,2,1,3,Fora,10,10,0,7,38.89
196,7,Coritiba - PR,0,2,1,4,Casa,12,13,-1,7,33.33
197,8,Coritiba - PR,0,2,1,5,Fora,13,16,-3,7,29.17
198,9,Coritiba - PR,0,2,1,6,Fora,14,20,-6,7,25.93
199,10,Coritiba - PR,1,2,2,6,Casa,15,21,-6,8,26.67
200,11,Coritiba - PR,1,2,3,6,Fora,17,23,-6,9,27.27
201,12,Coritiba - PR,3,3,3,6,Fora,21,26,-5,12,33.33
202,13,Coritiba - PR,3,4,3,6,Casa,23,27,-4,15,38.46
203,14,Coritiba - PR,0,4,3,7,Casa,23,29,-6,15,35.71
204,15,Coritiba - PR,0,4,3,8,Fora,23,30,-7,15,33.33
205,16,Coritiba - PR,0,4,3,9,Casa,24,32,-8,15,31.25
206,17,Coritiba - PR,1,4,4,9,Fora,26,34,-8,16,31.37
207,18,Coritiba - PR,3,5,4,9,Casa,30,34,-4,19,35.19
208,19,Coritiba - PR,0,5,4,10,Fora,31,37,-6,19,33.33
209,20,Coritiba - PR,3,6,4,10,Casa,32,37,-5,22,36.67
210,21,Coritiba - PR,0,6,4,11,Fora,32,39,-7,22,34.92
211,22,Coritiba - PR,0,6,4,12,Fora,32,42,-10,22,33.33
212,23,Coritiba - PR,3,7,4,12,Casa,35,42,-7,25,36.23
213,24,Coritiba - PR,3,8,4,12,Fora,37,43,-6,28,38.89
214,25,Coritiba - PR,0,8,4,13,Casa,38,45,-7,28,37.33
215,26,Coritiba - PR,0,8,4,14,Fora,38,46,-8,28,35.9
216,27,Coritiba - PR,1,8,5,14,Casa,39,47,-8,29,35.8
217,28,Coritiba - PR,3,9,5,14,Casa,40,47,-7,32,38.1
218,29,Coritiba - PR,3,10,5,14,Fora,41,47,-6,35,40.23
219,30,Coritiba - PR,3,11,5,14,Casa,43,48,-5,38,42.22
220,31,Coritiba - PR,3,12,5,14,Casa,45,49,-4,41,44.09
221,32,Coritiba - PR,1,12,6,14,Fora,45,49,-4,42,43.75
222,33,Coritiba - PR,0,12,6,15,Fora,46,51,-5,42,42.42
223,34,Coritiba - PR,3,13,6,15,Casa,47,51,-4,45,44.12
224,35,Coritiba - PR,0,13,6,16,Fora,48,56,-8,45,42.86
225,36,Coritiba - PR,0,13,6,17,Casa,49,58,-9,45,41.67
226,37,Coritiba - PR,0,13,6,18,Fora,50,60,-10,45,40.54
227,38,Coritiba - PR,3,14,6,18,Casa,53,60,-7,48,42.11
228,1,Cruzeiro - MG,1,0,1,0,Casa,0,0,0,1,33.33
229,2,Cruzeiro - MG,1,0,2,0,Fora,0,0,0,2,33.33
230,3,Cruzeiro - MG,3,1,2,0,Fora,3,2,1,5,55.56
231,4,Cruzeiro - MG,3,2,2,0,Casa,4,2,2,8,66.67
232,5,Cruzeiro - MG,3,3,2,0,Casa,5,2,3,11,73.33
233,6,Cruzeiro - MG,3,4,2,0,Fora,8,3,5,14,77.78
234,7,Cruzeiro - MG,0,4,2,1,Casa,10,6,4,14,66.67
235,8,Cruzeiro - MG,0,4,2,2,Fora,11,8,3,14,58.33
236,9,Cruzeiro - MG,0,4,2,3,Casa,12,11,1,14,51.85
237,10,Cruzeiro - MG,3,5,2,3,Fora,14,11,3,17,56.67
238,11,Cruzeiro - MG,3,6,2,3,Casa,15,11,4,20,60.61
239,12,Cruzeiro - MG,0,6,2,4,Fora,15,13,2,20,55.56
240,13,Cruzeiro - MG,3,7,2,4,Casa,17,14,3,23,58.97
241,14,Cruzeiro - MG,0,7,2,5,Casa,18,16,2,23,54.76
242,15,Cruzeiro - MG,0,7,2,6,Fora,20,20,0,23,51.11
243,16,Cruzeiro - MG,3,8,2,6,Fora,21,20,1,26,54.17
244,17,Cruzeiro - MG,1,8,3,6,Casa,22,21,1,27,52.94
245,18,Cruzeiro - MG,0,8,3,7,Fora,22,25,-3,27,50.0
246,19,Cruzeiro - MG,1,8,4,7,Casa,24,27,-3,28,49.12
247,20,Cruzeiro - MG,3,9,4,7,Fora,26,27,-1,31,51.67
248,21,Cruzeiro - MG,3,10,4,7,Casa,29,27,2,34,53.97
249,22,Cruzeiro - MG,0,10,4,8,Casa,30,30,0,34,51.52
250,23,Cruzeiro - MG,0,10,4,9,Fora,31,32,-1,34,49.28
251,24,Cruzeiro - MG,0,10,4,10,Fora,31,34,-3,34,47.22
252,25,Cruzeiro - MG,1,10,5,10,Casa,32,35,-3,35,46.67
253,26,Cruzeiro - MG,0,10,5,11,Fora,32,36,-4,35,44.87
254,27,Cruzeiro - MG,1,10,6,11,Casa,32,36,-4,36,44.44
255,28,Cruzeiro - MG,0,10,6,12,Fora,33,38,-5,36,42.86
256,29,Cruzeiro - MG,3,11,6,12,Casa,35,38,-3,39,44.83
257,30,Cruzeiro - MG,1,11,7,12,Fora,36,39,-3,40,44.44
258,31,Cruzeiro - MG,3,12,7,12,Casa,38,39,-1,43,46.24
259,32,Cruzeiro - MG,0,12,7,13,Fora,38,41,-3,43,44.79
260,33,Cruzeiro - MG,0,12,7,14,Fora,38,42,-4,43,43.43
261,34,Cruzeiro - MG,0,12,7,15,Casa,38,46,-8,43,42.16
262,35,Cruzeiro - MG,3,13,7,15,Casa,41,47,-6,46,43.81
263,36,Cruzeiro - MG,3,14,7,15,Fora,43,47,-4,49,45.37
264,37,Cruzeiro - MG,3,15,7,15,Casa,45,48,-3,52,46.85
265,38,Cruzeiro - MG,0,15,7,16,Fora,47,51,-4,52,45.61
266,1,Figueirense - SC,3,1,0,0,Casa,2,1,1,3,100.0
267,2,Figueirense - SC,1,1,1,0,Fora,4,3,1,4,66.67
268,3,Figueirense - SC,1,1,2,0,Fora,5,4,1,5,55.56
269,4,Figueirense - SC,1,1,3,0,Casa,5,4,1,6,50.0
270,5,Figueirense - SC,0,1,3,1,Fora,5,5,0,6,40.0
271,6,Figueirense - SC,1,1,4,1,Casa,6,6,0,7,38.89
272,7,Figueirense - SC,0,1,4,2,Fora,7,9,-2,7,33.33
273,8,Figueirense - SC,1,1,5,2,Casa,8,10,-2,8,33.33
274,9,Figueirense - SC,0,1,5,3,Casa,11,14,-3,8,29.63
275,10,Figueirense - SC,0,1,5,4,Fora,13,17,-4,8,26.67
276,11,Figueirense - SC,0,1,5,5,Casa,13,19,-6,8,24.24
277,12,Figueirense - SC,0,1,5,6,Casa,13,20,-7,8,22.22
278,13,Figueirense - SC,0,1,5,7,Fora,13,21,-8,8,20.51
279,14,Figueirense - SC,0,1,5,8,Fora,13,23,-10,8,19.05
280,15,Figueirense - SC,0,1,5,9,Casa,13,25,-12,8,17.78
281,16,Figueirense - SC,3,2,5,9,Fora,14,25,-11,11,22.92
282,17,Figueirense - SC,0,2,5,10,Casa,15,28,-13,11,21.57
283,18,Figueirense - SC,0,2,5,11,Fora,15,32,-17,11,20.37
284,19,Figueirense - SC,3,3,5,11,Casa,18,33,-15,14,24.56
285,20,Figueirense - SC,0,3,5,12,Fora,20,36,-16,14,23.33
286,21,Figueirense - SC,1,3,6,12,Casa,22,38,-16,15,23.81
287,22,Figueirense - SC,3,4,6,12,Casa,23,38,-15,18,27.27
288,23,Figueirense - SC,1,4,7,12,Fora,25,40,-15,19,27.54
289,24,Figueirense - SC,3,5,7,12,Casa,27,40,-13,22,30.56
290,25,Figueirense - SC,0,5,7,13,Fora,28,42,-14,22,29.33
291,26,Figueirense - SC,0,5,7,14,Casa,29,45,-16,22,28.21
292,27,Figueirense - SC,0,5,7,15,Fora,30,48,-18,22,27.16
293,28,Figueirense - SC,0,5,7,16,Fora,30,54,-24,22,26.19
294,29,Figueirense - SC,3,6,7,16,Casa,33,55,-22,25,28.74
295,30,Figueirense - SC,0,6,7,17,Fora,33,57,-24,25,27.78
296,31,Figueirense - SC,3,7,7,17,Fora,36,59,-23,28,30.11
297,32,Figueirense - SC,0,7,7,18,Casa,36,61,-25,28,29.17
298,33,Figueirense - SC,1,7,8,18,Casa,36,61,-25,29,29.29
299,34,Figueirense - SC,0,7,8,19,Fora,36,62,-26,29,28.43
300,35,Figueirense - SC,1,7,9,19,Casa,37,63,-26,30,28.57
301,36,Figueirense - SC,0,7,9,20,Fora,37,65,-28,30,27.78
302,37,Figueirense - SC,0,7,9,21,Casa,39,69,-30,30,27.03
303,38,Figueirense - SC,0,7,9,22,Fora,39,72,-33,30,26.32
304,1,Flamengo - RJ,1,0,1,0,Fora,1,1,0,1,33.33
305,2,Flamengo - RJ,1,0,2,0,Casa,4,4,0,2,33.33
306,3,Flamengo - RJ,1,0,3,0,Fora,6,6,0,3,33.33
307,4,Flamengo - RJ,3,1,3,0,Casa,9,7,2,6,50.0
308,5,Flamengo - RJ,3,2,3,0,Casa,10,7,3,9,60.0
309,6,Flamengo - RJ,0,2,3,1,Fora,10,9,1,9,50.0
310,7,Flamengo - RJ,3,3,3,1,Casa,13,11,2,12,57.14
311,8,Flamengo - RJ,0,3,3,2,Fora,13,12,1,12,50.0
312,9,Flamengo - RJ,3,4,3,2,Fora,15,13,2,15,55.56
313,10,Flamengo - RJ,0,4,3,3,Casa,15,16,-1,15,50.0
314,11,Flamengo - RJ,0,4,3,4,Fora,15,17,-2,15,45.45
315,12,Flamengo - RJ,1,4,4,4,Casa,15,17,-2,16,44.44
316,13,Flamengo - RJ,0,4,4,5,Fora,16,21,-5,16,41.03
317,14,Flamengo - RJ,3,5,4,5,Casa,18,22,-4,19,45.24
318,15,Flamengo - RJ,3,6,4,5,Fora,20,22,-2,22,48.89
319,16,Flamengo - RJ,3,7,4,5,Casa,22,22,0,25,52.08
320,17,Flamengo - RJ,0,7,4,6,Fora,22,23,-1,25,49.02
321,18,Flamengo - RJ,3,8,4,6,Casa,23,23,0,28,51.85
322,19,Flamengo - RJ,1,8,5,6,Fora,23,23,0,29,50.88
323,20,Flamengo - RJ,1,8,6,6,Casa,24,24,0,30,50.0
324,21,Flamengo - RJ,0,8,6,7,Fora,25,28,-3,30,47.62
325,22,Flamengo - RJ,0,8,6,8,Casa,25,29,-4,30,45.45
326,23,Flamengo - RJ,0,8,6,9,Fora,25,32,-7,30,43.48
327,24,Flamengo - RJ,0,8,6,10,Fora,25,34,-9,30,41.67
328,25,Flamengo - RJ,1,8,7,10,Casa,26,35,-9,31,41.33
329,26,Flamengo - RJ,3,9,7,10,Fora,28,36,-8,34,43.59
330,27,Flamengo - RJ,0,9,7,11,Casa,28,37,-9,34,41.98
331,28,Flamengo - RJ,1,9,8,11,Casa,28,37,-9,35,41.67
332,29,Flamengo - RJ,0,9,8,12,Fora,30,40,-10,35,40.23
333,30,Flamengo - RJ,1,9,9,12,Casa,31,41,-10,36,40.0
334,31,Flamengo - RJ,1,9,10,12,Fora,31,41,-10,37,39.78
335,32,Flamengo - RJ,3,10,10,12,Casa,32,41,-9,40,41.67
336,33,Flamengo - RJ,1,10,11,12,Fora,33,42,-9,41,41.41
337,34,Flamengo - RJ,3,11,11,12,Casa,34,42,-8,44,43.14
338,35,Flamengo - RJ,3,12,11,12,Fora,35,42,-7,47,44.76
339,36,Flamengo - RJ,1,12,12,12,Casa,36,43,-7,48,44.44
340,37,Flamengo - RJ,1,12,13,12,Fora,37,44,-7,49,44.14
341,38,Flamengo - RJ,1,12,14,12,Casa,39,46,-7,50,43.86
342,1,Fluminense - RJ,3,1,0,0,Fora,1,0,1,3,100.0
343,2,Fluminense - RJ,1,1,1,0,Casa,3,2,1,4,66.67
344,3,Fluminense - RJ,1,1,2,0,Fora,4,3,1,5,55.56
345,4,Fluminense - RJ,1,1,3,0,Casa,4,3,1,6,50.0
346,5,Fluminense - RJ,3,2,3,0,Casa,8,4,4,9,60.0
347,6,Fluminense - RJ,3,3,3,0,Fora,12,5,7,12,66.67
348,7,Fluminense - RJ,3,4,3,0,Fora,14,5,9,15,71.43
349,8,Fluminense - RJ,3,5,3,0,Casa,15,5,10,18,75.0
350,9,Fluminense - RJ,1,5,4,0,Fora,16,6,10,19,70.37
351,10,Fluminense - RJ,3,6,4,0,Casa,20,6,14,22,73.33
352,11,Fluminense - RJ,3,7,4,0,Fora,22,7,15,25,75.76
353,12,Fluminense - RJ,0,7,4,1,Fora,22,8,14,25,69.44
354,13,Fluminense - RJ,1,7,5,1,Casa,22,8,14,26,66.67
355,14,Fluminense - RJ,3,8,5,1,Fora,24,8,16,29,69.05
356,15,Fluminense - RJ,3,9,5,1,Casa,26,9,17,32,71.11
357,16,Fluminense - RJ,3,10,5,1,Casa,27,9,18,35,72.92
358,17,Fluminense - RJ,1,10,6,1,Fora,28,10,18,36,70.59
359,18,Fluminense - RJ,3,11,6,1,Casa,29,10,19,39,72.22
360,19,Fluminense - RJ,3,12,6,1,Fora,31,11,20,42,73.68
361,20,Fluminense - RJ,1,12,7,1,Casa,32,12,20,43,71.67
362,21,Fluminense - RJ,1,12,8,1,Fora,34,14,20,44,69.84
363,22,Fluminense - RJ,3,13,8,1,Casa,37,15,22,47,71.21
364,23,Fluminense - RJ,3,14,8,1,Fora,38,15,23,50,72.46
365,24,Fluminense - RJ,3,15,8,1,Fora,40,15,25,53,73.61
